TIC,sector,source,per,power,prominence,width,amplitude,cnn_ELL,cnn_M,cnn_CEP,cnn_DST,cnn_E,cnn_LPV,cnn_RR,cnn_Rndm,brf_class,brf_prob,cube_idx,sector_class,final_class_tic,decision_step
294665029,67,LS,9.261114838523971,0.0524651125326567,0.0022369017929885,0.6393532663364643,0.0740395998582243,0.99662447,9.4130995e-11,3.5090124e-09,0.0033495785,2.3810378e-05,2.1254646e-08,4.685017e-07,1.6599122e-06,ELL,0.978,260,ELL,Mixed,2
294665029,68,LS,4.34442183456992,0.1189153093396234,0.1158675533513158,4.731765242588104,0.1757123135030269,9.9681354e-05,1.304879e-05,4.51634e-05,0.001039646,6.1803403e-06,0.99260557,0.0035944714,0.002596243,CEP,0.58,271,Unconstrained,Mixed,2
294665029,69,LS,1.8461469243197817,0.0287261019623934,0.015674602035219,3.1246915681649767,0.1247725076973438,0.0011698559,1.196156e-10,6.5882443e-12,7.483712e-05,0.99874854,2.5713513e-07,1.9712374e-09,6.495878e-06,E,1.0,293,E,Mixed,2
299752636,62,LS,4.4751013481775965,0.1640513062163438,0.1620720934966389,5.234186531718869,0.0599033944308757,0.00072445296,3.1370977e-08,1.183892e-11,5.327608e-15,0.9991736,2.3689565e-06,1.9886258e-15,9.950047e-05,E,1.0,1169,E,Mixed,2
299752636,63,LS,1.5604437635595738,0.0184329580888209,0.017951094289568,4.883764172100143,0.0997405406087637,0.98792493,5.109727e-07,1.19714585e-08,1.0581797e-08,0.011530235,7.3942624e-07,4.3922334e-13,0.00054355146,ELL,0.996,1186,ELL,Mixed,2
336990756,71,LS,1.7312185562589189,0.0588950643998588,0.0544273048925693,3.0692191636230675,0.0513444934040308,0.9984497,9.870266e-12,9.671856e-10,0.0014994916,5.075777e-05,1.0776037e-09,2.4446097e-08,1.5305633e-07,ELL,0.988,5874,ELL,Mixed,2
336990756,72,LS,4.174150887244263,0.1118392336045857,0.0383302042797913,3.040561963072145,0.0379935489036142,0.0050893454,1.3779803e-11,3.5492378e-14,1.219147e-12,0.99490994,3.5414786e-08,5.02347e-16,6.7995154e-07,E,0.9635180389556212,5914,E,Mixed,2
373687515,62,LS,2.144312793988985,0.0318102944934377,0.0301129701781181,4.762590099850605,0.1979423873126506,0.008619009,2.9581215e-10,1.2702304e-10,3.04727e-06,0.9892238,1.7949179e-09,2.7000596e-11,0.002154148,E,0.988,2357,E,Mixed,2
373687515,63,ACF,0.1134266478366043,0.4678440647657045,0.0060646745071353,1.270923916771899,0.1469219196587801,0.012999779,9.823626e-11,3.0811233e-07,0.95616895,0.02988377,9.4426694e-05,0.0005540447,0.00029877046,DST,0.908,2455,DST,Mixed,2
373687515,64,ACF,0.1157416410933365,0.083861079503443,0.0162802265382051,1.0759123950320415,0.1128283515572547,0.006261086,4.659431e-09,6.2655054e-08,0.654345,0.26417965,0.0018617928,0.04317775,0.030174727,DST,0.806,2509,DST,Mixed,2
373687515,65,ACF,0.3287061156070194,0.0905453277474168,0.0121551559328374,0.928274654655354,0.1961728930473327,0.0537557,5.483419e-15,4.7179434e-14,7.148789e-09,0.94617075,2.5753955e-11,4.7263252e-12,7.3529336e-05,E,0.9081333333333332,2598,E,Mixed,2
373687515,68,LS,3.3995538786540327,0.0405867120513726,0.033278020698668,4.143594114472037,0.295568648725748,0.75230116,3.45799e-07,3.5831842e-09,4.1771173e-06,0.21924636,0.02276995,1.4179745e-08,0.0056780195,ELL,0.826,2652,ELL,Mixed,2
373687515,69,LS,4.805525150433005,0.0648706995204719,0.014585110953668,1.8818803978128928,0.454905517399311,0.9966794,2.3195517e-11,2.3955796e-11,0.0001542354,0.0031592632,1.5709801e-09,2.8540037e-09,7.0857327e-06,ELL,0.812,2731,ELL,Mixed,2
400782733,80,LS,3.777841959130521,0.0692378544081285,0.0006284707170386,0.8010214050656295,0.1007544063031673,0.0020911165,2.5372367e-07,4.5375236e-12,1.7742208e-08,0.99734586,0.00011299533,1.2022509e-12,0.00044981213,E,0.994,8100,E,Mixed,2
400782733,81,LS,2.181956161639876,0.0311260689131369,0.0309352542655074,7.686903725772879,0.1484761293977499,1.6617527e-05,7.0915616e-05,0.9899996,0.0023084183,1.784177e-08,0.0010206761,0.00042264815,0.0061611827,CEP,0.98,8103,CEP,Mixed,2
439367308,64,LS,1.5466995083852704,0.0368468259238969,0.03505952432096,4.173917217152606,0.1232175808399915,0.9792793,1.5371555e-12,4.2994998e-07,0.020694405,3.0425905e-08,2.781524e-12,1.093234e-08,2.58525e-05,ELL,0.96,5792,ELL,Mixed,2
439367308,65,LS,2.202543990507143,0.0195032043238129,0.0059605600903327,2.3635040520314377,0.2176416851580143,0.00063587143,2.1901694e-09,2.280173e-08,4.079028e-05,0.9989613,3.0156076e-07,9.846096e-08,0.00036150424,E,1.0,5808,E,Mixed,2
441362393,64,LS,2.8630415498918045,0.0217022693108468,0.0055675234971879,2.568645830641657,0.0229866942390799,0.95067585,1.8750127e-07,2.6842837e-08,2.2260563e-06,0.039398126,0.0041566123,5.720822e-08,0.0057668057,ELL,0.971,1490,ELL,Mixed,2
441362393,65,LS,2.073986063224196,0.0190154048681435,0.0097744322322901,2.127379689753369,0.0393710657954216,0.0016183329,2.7845464e-09,6.19885e-14,1.8115767e-08,0.9977895,5.115511e-07,6.771294e-16,0.0005915307,E,0.998,1547,E,Mixed,2
