TIC,sector,source,per,power,prominence,width,amplitude,cnn_ELL,cnn_M,cnn_CEP,cnn_DST,cnn_E,cnn_LPV,cnn_RR,cnn_Rndm,brf_class,brf_prob,cube_idx,sector_class,final_class_tic,decision_step
43378021,80,ACF,0.3819417284580595,0.6172358136493914,0.0030358546255369,1.7305254427159298,0.1098119001835584,3.914362e-09,5.457203e-11,2.7260023e-09,5.5680303e-08,7.791353e-09,1.0900541e-05,4.5770585e-10,0.99998915,Rndm,1.0,2306,Irregular,Irregular,1
43378021,80,ACF,0.120369514423146,0.7680669602732825,0.0030282706227845,0.91738519122773,0.1098119001835584,1.6750265e-09,1.6617074e-11,1.94884e-09,3.4342197e-08,4.5470667e-09,5.1665334e-06,4.154768e-10,0.9999949,Rndm,1.0,2307,Irregular,Irregular,1
43378021,80,ACF,0.2037022551776317,0.7198322772265973,0.0029783600937565,1.5381387629506094,0.1098119001835584,2.7497384e-09,1.4835239e-11,2.244365e-09,3.0411947e-08,4.784834e-09,6.320581e-06,2.5226699e-10,0.9999937,Rndm,0.992,2308,Irregular,Irregular,1
43378021,80,ACF,0.4675892675668365,0.5564610627605524,0.0028641954559252,0.7125833607016716,0.1098119001835584,2.112596e-08,8.68094e-11,2.1996202e-08,3.0919776e-07,2.2737026e-08,2.372461e-05,2.8670555e-09,0.9999758,Rndm,1.0,2309,Irregular,Irregular,1
43378021,80,ACF,0.351849349852273,0.6317180545342416,0.002755595601483,0.7245268207623212,0.1098119001835584,2.1863564e-09,1.0251381e-11,6.4649663e-10,2.9191876e-08,4.2315573e-09,4.549141e-06,1.6237794e-10,0.99999547,Rndm,1.0,2310,Irregular,Irregular,1
43378021,80,ACF,0.3726825350408944,0.6171748623307965,0.0026792618902002,0.9983503035989258,0.1098119001835584,1.2599019e-08,1.0218703e-10,8.493437e-09,1.05482655e-07,2.0582613e-08,1.6202097e-05,1.8399554e-09,0.99998367,Rndm,1.0,2311,Irregular,Irregular,1
43378021,80,ACF,0.4305524938981762,0.5840085121153143,0.0026660023127916,0.6967412893593519,0.1098119001835584,7.2003715e-08,5.660218e-10,1.7793175e-07,1.3955685e-06,1.0466493e-07,3.2236825e-05,1.23655814e-08,0.999966,Rndm,1.0,2312,Irregular,Irregular,1
43378021,80,ACF,0.3009237860578651,0.6614282185823303,0.0025674399125058,1.2332542894982197,0.1098119001835584,2.0986959e-09,7.83613e-12,1.2207522e-09,2.500473e-08,6.028416e-09,4.6848786e-06,1.6805116e-10,0.99999535,Rndm,1.0,2313,Irregular,Irregular,1
43378021,80,ACF,0.0856475391087769,0.7797146611206806,0.0023900527686788,3.5470273696277346,0.1098119001835584,1.6028325e-08,1.3746292e-10,7.064476e-09,2.5793665e-07,4.2986414e-08,1.5351934e-05,1.5444299e-09,0.99998426,Rndm,0.998,2314,Irregular,Irregular,1
43378021,80,ACF,0.5023112428812055,0.5317848483183071,0.0022468320387466,0.8618279593096929,0.1098119001835584,8.558755e-09,5.939755e-11,6.354252e-09,6.284168e-08,2.0273621e-08,9.44497e-06,1.0550357e-09,0.99999046,Rndm,1.0,2315,Irregular,Irregular,1
43378021,80,ACF,0.3935157202295158,0.6092749101906134,0.0021142439370759,0.7882868760904387,0.1098119001835584,3.5977346e-09,3.0555333e-11,1.3800389e-09,3.4029625e-08,4.7146864e-09,6.6133316e-06,2.9994146e-10,0.99999344,Rndm,1.0,2316,Irregular,Irregular,1
43378021,80,ACF,0.2800906008692436,0.6792172256368377,0.0020931327179096,0.6638558657605387,0.1098119001835584,1.1935449e-08,7.568329e-11,4.3876502e-09,2.4958842e-07,2.2266015e-08,1.2680882e-05,7.7455187e-10,0.9999871,Rndm,1.0,2317,Irregular,Irregular,1
43378021,80,ACF,0.2499982222634571,0.6969812969519502,0.0020848645186039,0.6807813866028312,0.1098119001835584,2.3907665e-09,2.0287287e-11,6.164239e-10,4.492439e-08,6.764067e-09,5.472016e-06,1.2749117e-10,0.9999945,Rndm,1.0,2318,Irregular,Irregular,1
