angDist,ID,database,ra,dec,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg,l,b,sector_list,filenames
0.083822,OGLE-GD-LPV-025556,4,288.8054583333333,12.828527777777778,342925473,288.80545585771,12.82850461929,0,,,19151331+1249428,0,J191513.32+124942.8,4319251423371979776,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,16.3856,0.031481,9.934,1.0,jhk,,,,,,,,,,,,,,,,,,288.80545585771,12.82850461929,47.03576250142255,0.6503578850608673,"[80, 81]","['hlsp_tess-spoc_tess_phot_0000000342925473-s0080_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000342925473-s0081_tess_v1_lc.fits']"
0.320947,OGLE-GD-LPV-019617,4,280.00620833333335,-6.706361111111112,197339648,280.00614521689,-6.70629771791,0,,,18400149-0642227,0,J184001.47-064222.7,4252999010211432320,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.4566,0.022015,9.304,1.0,jhk,,,,,,,,,,,,,,,,,,280.00614521689,-6.70629771791,25.66558171509642,-0.5300635147435752,[80],['hlsp_tess-spoc_tess_phot_0000000197339648-s0080_tess_v1_lc.fits']
0.12259,OGLE-GD-LPV-025303,4,288.2819999999999,12.716333333333331,397737811,288.28199717935,12.71629939193,0,,,19130768+1242586,0,,4313289012340357504,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,12.5162,0.002275,9.415,1.0,jhk,,,,,,,,,,,,,,,,,,288.28199717935,12.71629939193,46.699354977794414,1.050431561484821,"[80, 81]","['hlsp_tess-spoc_tess_phot_0000000397737811-s0080_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000397737811-s0081_tess_v1_lc.fits']"
0.05929,OGLE-BLG-LPV-240047,4,262.677,-36.71808333333333,389713097,262.67702050053,-36.71808223695,0,,,17304248-3643051,0,,5974658911602109056,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.824,0.083155,9.755,1.0,jhk,,,,,,,,,,,,,,,,,,262.67702050053,-36.71808223695,-8.249141018363234,-1.5179892659592755,[66],['hlsp_tess-spoc_tess_phot_0000000389713097-s0066_tess_v1_lc.fits']
0.132439,OGLE-GD-LPV-018398,4,277.70979166666666,-5.957888888888889,214953411,277.70976414439,-5.9579134669,0,,,18305034-0557285,0,J183050.34-055728.4,4256288955160736128,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.8237,0.088339,10.045,1.0,jhk,,,,,,,,,,,,,,,,,,277.70976414439,-5.9579134669,25.280016033070645,1.840777303132056,[80],['hlsp_tess-spoc_tess_phot_0000000214953411-s0080_tess_v1_lc.fits']
0.116815,OGLE-GD-LPV-001269,4,160.26241666666664,-53.376694444444446,300206805,160.26236371398,-53.37668702555,0,,184-058898,10410299-5322361,0,J104102.96-532236.1,5354316860709646720,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,16.398,0.551,12.1714,0.018038,10.517,0.391,vjk,,,,,,,,,,,,,,,,,,160.26236371398,-53.37668702555,-75.87904286146707,4.665097565382538,[63],['hlsp_tess-spoc_tess_phot_0000000300206805-s0063_tess_v1_lc.fits']
0.071814,OGLE-BLG-LPV-240009,4,262.66095833333327,-37.406194444444445,389804878,262.66093445711,-37.40620062738,0,,,17303863-3724223,0,J173038.63-372422.4,5974201897015193344,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.0694,0.023111,8.657,1.0,jhk,,,,,,,,,,,,,,,,,,262.66093445711,-37.40620062738,-8.83146225486155,-1.8852261155279115,[66],['hlsp_tess-spoc_tess_phot_0000000389804878-s0066_tess_v1_lc.fits']
0.008439,OGLE-BLG-LPV-234009,4,257.3232083333333,-39.25263888888889,380306393,257.32320800698,-39.2526412193,0,,,17091756-3915095,0,J170917.59-391509.4,5973009747237147776,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.4427,0.014993,8.425,1.0,jhk,,,,,,,,,,,,,,,,,,257.32320800698,-39.2526412193,-12.741785397975612,0.4911012006564068,[66],['hlsp_tess-spoc_tess_phot_0000000380306393-s0066_tess_v1_lc.fits']
0.120047,OGLE-GD-LPV-018937,4,279.0124166666667,4.338222222222222,106650004,279.01241898883,4.33818895635,0,,,18360297+0420175,0,J183602.96+042017.5,4283773584752267520,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.6568,0.023244,9.082,1.0,jhk,,,,,,,,,,,,,,,,,,279.01241898883,4.33818895635,35.051217151880785,5.395705586296003,[80],['hlsp_tess-spoc_tess_phot_0000000106650004-s0080_tess_v1_lc.fits']
0.149665,OGLE-GD-LPV-003772,4,198.70925,-60.87716666666667,443137632,198.70917402252,-60.87714766495,0,,,13145021-6052378,0,J131450.19-605237.7,5869606214902618624,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.4079,0.021195,8.507,1.0,jhk,,,,,,,,,,,,,,,,,,198.70917402252,-60.87714766495,-54.22335510601684,1.865272933363332,"[64, 65]","['hlsp_tess-spoc_tess_phot_0000000443137632-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000443137632-s0065_tess_v1_lc.fits']"
0.080829,OGLE-GD-LPV-013101,4,247.9654166666666,-57.22291666666667,221429356,247.96539578766,-57.22293606647,0,,,16315170-5713223,0,J163151.68-571322.2,5928103909989609088,29182797,0,STAR,tmgaia2,tmgaia2,,,,,,,,14.916,0.012,13.0425,0.022773,9.847,0.033,vjk,,,,,,,,,,,,,,,,,,247.96539578766,-57.22293606647,-30.53976354879788,-6.185990078994982,[66],['hlsp_tess-spoc_tess_phot_0000000221429356-s0066_tess_v1_lc.fits']
0.173742,OGLE-GD-LPV-025422,4,288.51283333333333,7.705611111111112,208463890,288.512785834,7.70562176722,0,,,19140308+0742202,0,J191403.06+074220.2,4306479942978936448,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.1543,0.029988,9.625,1.0,jhk,,,,,,,,,,,,,,,,,,288.512785834,7.70562176722,42.365263036705066,-1.4750104456072688,"[80, 81]","['hlsp_tess-spoc_tess_phot_0000000208463890-s0080_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000208463890-s0081_tess_v1_lc.fits']"
0.147002,OGLE-GD-LPV-023396,4,284.96425,8.279694444444445,222557117,284.96421014616,8.27968386015,0,,,18595141+0816470,0,J185951.44+081647.4,4310138602263286528,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.3121,0.018391,7.847,1.0,jhk,,,,,,,,,,,,,,,,,,284.96421014616,8.27968386015,41.25854497142761,1.9093533621066985,[80],['hlsp_tess-spoc_tess_phot_0000000222557117-s0080_tess_v1_lc.fits']
0.196749,OGLE-GD-LPV-001918,4,173.9754583333333,-64.62766666666666,290883843,173.97533379969,-64.62765486302,0,,,11355409-6437395,0,J113553.96-643738.7,5333406520366623616,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.9787,0.031159,8.745,1.0,jhk,,,,,,,,,,,,,,,,,,173.97533379969,-64.62765486302,-65.05036948006095,-2.933000464728238,"[64, 65]","['hlsp_tess-spoc_tess_phot_0000000290883843-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000290883843-s0065_tess_v1_lc.fits']"
0.150808,OGLE-GD-LPV-019650,4,280.0425833333333,-5.928361111111111,46453769,280.04259751874,-5.92840055452,0,,,18401022-0555420,0,J184010.29-055542.7,4253463175975397504,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.4726,0.022675,9.848,1.0,jhk,,,,,,,,,,,,,,,,,,280.04259751874,-5.92840055452,26.37373650707429,-0.2058260867602501,[80],['hlsp_tess-spoc_tess_phot_0000000046453769-s0080_tess_v1_lc.fits']
0.134287,OGLE-GD-LPV-002730,4,186.898875,-61.3955,450661049,186.89880168362,-61.39548737674,0,,,12273573-6123436,0,J122735.73-612343.6,6054942952900473472,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.5562,0.042842,10.013,1.0,jhk,,,,,,,,,,,,,,,,,,186.89880168362,-61.39548737674,-59.91859306035863,1.3442182400434766,[64],['hlsp_tess-spoc_tess_phot_0000000450661049-s0064_tess_v1_lc.fits']
0.112133,OGLE-GD-LPV-024266,4,286.4532083333333,1.6081111111111113,178398091,286.45317720114,1.60810978659,0,,,19054876+0136291,0,J190548.75+013629.1,4267657871055028480,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.6219,0.086785,10.322,1.0,jhk,,,,,,,,,,,,,,,,,,286.45317720114,1.60810978659,36.004208773238815,-2.462603417933325,[80],['hlsp_tess-spoc_tess_phot_0000000178398091-s0080_tess_v1_lc.fits']
0.193583,OGLE-GD-LPV-020858,4,281.3124583333333,5.306861111111111,171245303,281.31245704746,5.30680735322,0,,,18451499+0518246,0,J184514.98+051824.4,4285208791033678336,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.8154,0.048893,9.35,1.0,jhk,,,,,,,,,,,,,,,,,,281.31245704746,5.30680735322,36.958021056918646,3.789908202331366,[80],['hlsp_tess-spoc_tess_phot_0000000171245303-s0080_tess_v1_lc.fits']
0.153326,OGLE-GD-LPV-003498,4,195.8141666666667,-59.12325,253292962,195.8141013349,-59.12327626496,0,,,13031541-5907237,0,J130315.41-590723.8,6056950729844855424,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.8226,0.023519,8.492,1.0,jhk,,,,,,,,,,,,,,,,,,195.8141013349,-59.12327626496,-55.5490539308907,3.7136348858508432,"[64, 65]","['hlsp_tess-spoc_tess_phot_0000000253292962-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000253292962-s0065_tess_v1_lc.fits']"
0.120725,OGLE-GD-LPV-019606,4,279.9984999999999,5.220638888888889,108560008,279.99849717649,5.22060547238,0,,,18395964+0513141,0,J183959.65+051314.1,4283937686843830912,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.6681,0.034281,10.177,1.0,jhk,,,,,,,,,,,,,,,,,,279.99849717649,5.22060547238,36.28746087243051,4.917890638754559,[80],['hlsp_tess-spoc_tess_phot_0000000108560008-s0080_tess_v1_lc.fits']
0.080661,OGLE-GD-LPV-008430,4,231.356,-60.23191666666667,456324838,231.35595552312,-60.23192046016,0,,,15252543-6013549,0,J152525.43-601354.9,5875854876948148096,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.8319,0.03293,9.405,1.0,jhk,,,,,,,,,,,,,,,,,,231.35595552312,-60.23192046016,-39.042841253372174,-2.8651194050950584,[65],['hlsp_tess-spoc_tess_phot_0000000456324838-s0065_tess_v1_lc.fits']
0.082722,OGLE-GD-LPV-004966,4,209.181875,-59.85633333333333,208698061,209.18183873917,-59.8563473486,0,,,13564365-5951227,0,J135643.59-595122.6,5867560058122948864,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.303,0.028087,9.01,1.0,jhk,,,,,,,,,,,,,,,,,,209.18183873917,-59.8563473486,-48.94989836410065,1.9823434707774088,[65],['hlsp_tess-spoc_tess_phot_0000000208698061-s0065_tess_v1_lc.fits']
0.107215,OGLE-BLG-LPV-234170,4,257.5539583333333,-39.168527777777776,224815848,257.55397881825,-39.16855297167,0,,,17101294-3910068,0,J171012.97-391006.7,5973014218310610560,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.8556,0.009053,9.898,1.0,jhk,,,,,,,,,,,,,,,,,,257.55397881825,-39.16855297167,-12.56781539705156,0.3974139032809924,[66],['hlsp_tess-spoc_tess_phot_0000000224815848-s0066_tess_v1_lc.fits']
0.075734,OGLE-GD-LPV-015960,4,253.91554166666663,-47.09427777777778,247429268,253.91552038253,-47.09426252642,0,,,16553973-4705392,0,J165539.77-470539.4,5939832125602954240,0,0,STAR,tmgaia2,tmgaia2,-0.958,0.399,-9.058,0.32,gaia2,-0.0603,0.2378,,,13.5576,0.030947,8.362,1.0,jhk,gaia2,,,,,,,,,,,4478.74,2219.0,2.098,0.4199,1684.6,2753.4,253.9155143229,-47.0943015264,-20.465975126849973,-2.336592467058383,[66],['hlsp_tess-spoc_tess_phot_0000000247429268-s0066_tess_v1_lc.fits']
0.119388,OGLE-BLG-LPV-263777,4,276.6689583333333,-10.31686111111111,385738639,276.66892691646,-10.31684909293,0,,,18264054-1019005,0,J182640.53-101900.7,4155773835530130176,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.6612,0.043176,9.931,1.0,jhk,,,,,,,,,,,,,,,,,,276.66892691646,-10.31684909293,20.939498554186923,0.7309514611608467,[80],['hlsp_tess-spoc_tess_phot_0000000385738639-s0080_tess_v1_lc.fits']
0.044009,OGLE-GD-LPV-000737,4,143.185625,-49.53944444444444,298925163,143.18560841132,-49.53943865138,0,,,09324454-4932220,0,J093244.54-493222.0,5409953935768873472,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.8771,0.047735,9.641,1.0,jhk,,,,,,,,,,,,,,,,,,143.18560841132,-49.53943865138,-86.731255466761,1.53617436451359,"[62, 63]","['hlsp_tess-spoc_tess_phot_0000000298925163-s0062_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000298925163-s0063_tess_v1_lc.fits']"
0.162272,OGLE-BLG-LPV-232472,4,251.89225,-34.27152777777778,97550024,251.89223222777,-34.27157039363,0,,279-097981,16473414-3416174,0,J164734.15-341617.5,6026187803239282304,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,13.897,0.153,12.1396,0.01034,9.171,0.139,vjk,,,,,,,,,,,,,,,,,,251.89223222777,-34.27157039363,-11.515710861550517,6.987984855471325,[66],['hlsp_tess-spoc_tess_phot_0000000097550024-s0066_tess_v1_lc.fits']
0.074993,OGLE-GD-LPV-013964,4,249.60670833333327,-49.53388888888889,33642901,249.60668803152,-49.53390502415,0,,,16382561-4932020,0,J163825.60-493202.1,5940452868710032896,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.6503,0.031295,8.95,1.0,jhk,,,,,,,,,,,,,,,,,,249.60668803152,-49.53390502415,-24.18144605666058,-1.730024974750798,[66],['hlsp_tess-spoc_tess_phot_0000000033642901-s0066_tess_v1_lc.fits']
0.09317,OGLE-GD-LPV-004200,4,202.5175833333333,-64.23080555555556,314401707,202.51761276794,-64.23078305993,0,,129-086987,13300424-6413507,0,J133004.22-641350.7,5864856285971725952,30930688,0,STAR,tmgaia2,tmgaia2,-7.736,0.167,-1.877,0.185,gaia2,-0.2155,0.1285,16.789,0.183,11.9042,0.010714,9.635,0.035,rered,gaia2,,,,,,,,,,,7441.4,2758.24,1.2226,0.1596,2246.57,3269.9,202.5175361568,-64.2307911401,-52.883597147197,-1.6733808834922534,[65],['hlsp_tess-spoc_tess_phot_0000000314401707-s0065_tess_v1_lc.fits']
0.086982,OGLE-GD-LPV-008347,4,231.00454166666665,-50.26733333333333,138843326,231.00450936193,-50.26734587879,0,,,15240109-5016023,0,J152401.09-501602.4,5890430758962280320,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.1407,0.041138,9.822,1.0,jhk,,,,,,,,,,,,,,,,,,231.00450936193,-50.26734587879,-33.69796962772361,5.551044789443896,[65],['hlsp_tess-spoc_tess_phot_0000000138843326-s0065_tess_v1_lc.fits']
0.053723,OGLE-GD-LPV-022966,4,284.2093333333333,-2.3825,58190114,284.20933090094,-2.38251472386,0,,,18565023-0222570,0,J185650.22-022257.1,4261905741617878272,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.3673,0.01656,9.917,1.0,jhk,,,,,,,,,,,,,,,,,,284.20933090094,-2.38251472386,31.42568999223472,-2.2868812566874874,[80],['hlsp_tess-spoc_tess_phot_0000000058190114-s0080_tess_v1_lc.fits']
0.05156,OGLE-GD-LPV-022196,4,283.0802916666666,-5.314611111111111,54027483,283.08030582281,-5.31461365128,0,,,18521927-0518526,0,J185219.25-051852.4,4254838012183688192,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.0987,0.026872,8.624,1.0,jhk,,,,,,,,,,,,,,,,,,283.08030582281,-5.31461365128,28.29914798927629,-2.6164886657355457,[80],['hlsp_tess-spoc_tess_phot_0000000054027483-s0080_tess_v1_lc.fits']
0.103516,OGLE-GD-LPV-021147,4,281.68637499999994,-4.690833333333334,225966682,281.68634788862,-4.69084316761,0,,,18464472-0441271,0,J184644.69-044127.3,4255156183349961728,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.3282,0.061675,9.827,1.0,jhk,,,,,,,,,,,,,,,,,,281.68634788862,-4.69084316761,28.222553106338413,-1.0961444358779333,[80],['hlsp_tess-spoc_tess_phot_0000000225966682-s0080_tess_v1_lc.fits']
0.169815,OGLE-GD-LPV-024194,4,286.3270833333333,1.6599722222222222,178306098,286.32703840657,1.65995778696,0,,,19051849+0139360,0,J190518.49+013935.7,4267670893395655296,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.0249,0.038164,8.1,1.0,jhk,,,,,,,,,,,,,,,,,,286.32703840657,1.65995778696,35.99259543939447,-2.326774406300626,[80],['hlsp_tess-spoc_tess_phot_0000000178306098-s0080_tess_v1_lc.fits']
0.06497,OGLE-BLG-LPV-263888,4,276.79975,-13.46061111111111,177184284,276.79973584732,-13.46059943809,0,,,18271194-1327381,0,,4104458700178987392,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.574,0.039303,9.916,1.0,jhk,,,,,,,,,,,,,,,,,,276.79973584732,-13.46059943809,18.21699244819947,-0.8463804705119852,[80],['hlsp_tess-spoc_tess_phot_0000000177184284-s0080_tess_v1_lc.fits']
0.065764,OGLE-GD-LPV-014001,4,249.66758333333328,-46.78430555555556,231259550,249.66756965974,-46.78432124149,0,,,16384021-4647034,0,J163840.24-464703.5,5942819395679530240,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.868,0.037388,9.59,1.0,jhk,,,,,,,,,,,,,,,,,,249.66756965974,-46.78432124149,-22.106623478548247,0.0750294418106693,[66],['hlsp_tess-spoc_tess_phot_0000000231259550-s0066_tess_v1_lc.fits']
0.068653,OGLE-GD-LPV-013773,4,249.234875,-48.152027777777775,31050467,249.23487050992,-48.15204661123,0,,,16365637-4809072,0,,5941044783887674496,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.2341,0.029649,9.674,1.0,jhk,,,,,,,,,,,,,,,,,,249.23487050992,-48.15204661123,-23.318572443935388,-0.6231391011100511,[66],['hlsp_tess-spoc_tess_phot_0000000031050467-s0066_tess_v1_lc.fits']
0.085417,OGLE-GD-LPV-025623,4,289.000125,8.074944444444444,210561458,289.00014833449,8.07494984901,0,,,19160003+0804298,0,J191600.02+080429.6,4307989091413249536,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.8729,0.066727,9.5,1.0,jhk,,,,,,,,,,,,,,,,,,289.00014833449,8.07494984901,42.91672703842683,-1.7309607838153438,"[80, 81]","['hlsp_tess-spoc_tess_phot_0000000210561458-s0080_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000210561458-s0081_tess_v1_lc.fits']"
0.163832,OGLE-GD-LPV-002171,4,178.46912499999996,-63.026583333333335,305109727,178.46902867882,-63.02657059247,0,,,11535260-6301356,0,J115352.57-630135.5,5333084191695932288,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.6969,0.033244,9.403,1.0,jhk,,,,,,,,,,,,,,,,,,178.46902867882,-63.02657059247,-63.54132705385203,-0.8805438594853302,[64],['hlsp_tess-spoc_tess_phot_0000000305109727-s0064_tess_v1_lc.fits']
0.13223,OGLE-GD-LPV-004686,4,206.79637499999995,-58.64794444444444,207573356,206.79630532847,-58.64795036845,0,,157-116422,13471113-5838527,0,J134711.13-583852.5,5870835709439675136,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,14.438,0.103,13.5646,0.02999,9.825,0.059,vjk,,,,,,,,,,,,,,,,,,206.79630532847,-58.64795036845,-49.85607268585165,3.4410104252128577,[65],['hlsp_tess-spoc_tess_phot_0000000207573356-s0065_tess_v1_lc.fits']
0.090332,OGLE-BLG-LPV-234214,4,257.608,-42.09791666666667,381782942,257.60798603021,-42.09793951784,0,,,17102593-4205524,0,J171025.91-420552.5,5965714801145758080,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.4992,0.014509,7.883,1.0,jhk,,,,,,,,,,,,,,,,,,257.60798603021,-42.09793951784,-14.901305226623258,-1.37421102787336,[66],['hlsp_tess-spoc_tess_phot_0000000381782942-s0066_tess_v1_lc.fits']
0.123148,OGLE-GD-LPV-008899,4,233.4763333333333,-61.51272222222222,272116033,233.47630872683,-61.51275435376,0,,143-167285,15335432-6130459,0,J153354.35-613046.0,5827497599631533312,0,0,STAR,tmgaia2,tmgaia2,-5.327,0.375,-4.775,0.375,gaia2,0.4133,0.1789,17.601,0.699,11.8806,0.02355,9.987,0.028,rered,gaia2,,,,,,,,,,,2519.47,1531.49,0.4197,0.0811,894.25,2168.73,233.47626064116,-61.51277491133,-38.9205614673746,-4.505306408203898,[65],['hlsp_tess-spoc_tess_phot_0000000272116033-s0065_tess_v1_lc.fits']
0.013132,OGLE-GD-LPV-025498,4,288.682625,17.300972222222224,315748355,288.68262367598,17.30096880062,0,,,19144382+1718035,0,J191443.81+171803.5,4513439676648746368,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.1956,0.018431,9.924,1.0,jhk,,,,,,,,,,,,,,,,,,288.68262367598,17.30096880062,50.94428295590105,2.831238039929194,"[80, 81]","['hlsp_tess-spoc_tess_phot_0000000315748355-s0080_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000315748355-s0081_tess_v1_lc.fits']"
0.115291,OGLE-GD-LPV-003078,4,190.78254166666665,-62.6915,433944197,190.7824738411,-62.69150757232,0,,,12430780-6241294,0,J124307.79-624129.4,6055172334173939200,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.6012,0.034322,9.748,1.0,jhk,,,,,,,,,,,,,,,,,,190.7824738411,-62.69150757232,-58.02077358945951,0.1648788516526012,"[64, 65]","['hlsp_tess-spoc_tess_phot_0000000433944197-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000433944197-s0065_tess_v1_lc.fits']"
0.163814,OGLE-GD-LPV-020477,4,280.883875,-1.7730277777777776,185642677,280.8839170361,-1.77304524921,0,,,18433212-0146228,0,J184332.12-014622.9,4259939127593167488,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.694,0.066813,10.233,1.0,jhk,,,,,,,,,,,,,,,,,,280.8839170361,-1.77304524921,30.4528570611282,0.948773410421664,[80],['hlsp_tess-spoc_tess_phot_0000000185642677-s0080_tess_v1_lc.fits']
0.138034,OGLE-GD-LPV-003850,4,199.69725,-62.12238888888889,443691611,199.69717606412,-62.12237230572,0,,,13184735-6207204,0,J131847.32-620720.5,5868504023207839104,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.8347,0.03976,9.666,1.0,jhk,,,,,,,,,,,,,,,,,,199.69717606412,-62.12237230572,-53.87660952943051,0.5797552353434984,"[64, 65]","['hlsp_tess-spoc_tess_phot_0000000443691611-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000443691611-s0065_tess_v1_lc.fits']"
0.126519,OGLE-BLG-LPV-259738,4,272.9574583333333,-15.621861111111112,107961149,272.95745503304,-15.62189611137,0,,,18114978-1537187,0,J181149.80-153718.4,4145800303012407040,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.2797,0.041361,9.389,1.0,jhk,,,,,,,,,,,,,,,,,,272.95745503304,-15.62189611137,14.554566734663432,1.409708745831162,[80],['hlsp_tess-spoc_tess_phot_0000000107961149-s0080_tess_v1_lc.fits']
0.056071,OGLE-GD-LPV-023202,4,284.6173749999999,2.596555555555556,227792820,284.61737775883,2.59654022601,0,,,18582817+0235475,0,J185828.17+023547.7,4268691789894609152,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.7053,0.026803,9.981,1.0,jhk,,,,,,,,,,,,,,,,,,284.61737775883,2.59654022601,36.04426027933564,-0.3790766626045416,[80],['hlsp_tess-spoc_tess_phot_0000000227792820-s0080_tess_v1_lc.fits']
0.095262,OGLE-GD-LPV-016663,4,256.0014583333333,-52.53380555555555,212371523,256.00143353697,-52.53382729729,0,,,17040035-5232017,0,J170400.37-523202.0,5924328187053037312,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.4121,0.062833,9.36,1.0,jhk,,,,,,,,,,,,,,,,,,256.00143353697,-52.53382729729,-23.944217156967035,-6.738469660237769,[66],['hlsp_tess-spoc_tess_phot_0000000212371523-s0066_tess_v1_lc.fits']
0.091389,OGLE-GD-LPV-017880,4,276.22733333333326,-9.054666666666668,20392983,276.22733365254,-9.05469205049,0,,,18245457-0903168,0,J182454.54-090316.9,4159119030924993152,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.9432,0.049765,10.445,1.0,jhk,,,,,,,,,,,,,,,,,,276.22733365254,-9.05469205049,21.85330370307983,1.7046022711148558,[80],['hlsp_tess-spoc_tess_phot_0000000020392983-s0080_tess_v1_lc.fits']
0.030697,OGLE-BLG-LPV-259459,4,272.7493333333333,-15.592222222222222,107029635,272.74933662202,-15.59223013905,0,,,18105984-1535317,0,J181059.84-153531.9,4145990312368209024,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.4649,0.045018,10.447,1.0,jhk,,,,,,,,,,,,,,,,,,272.74933662202,-15.59223013905,14.48412315790338,1.5997095972098982,[80],['hlsp_tess-spoc_tess_phot_0000000107029635-s0080_tess_v1_lc.fits']
0.143208,OGLE-GD-LPV-015299,4,252.2615,-37.47663888888889,335714744,252.26147126932,-37.47667148618,0,,,16490276-3728360,0,J164902.77-372835.5,5971516271147483648,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.6198,0.027754,9.598,1.0,jhk,,,,,,,,,,,,,,,,,,252.26147126932,-37.47667148618,-13.799990065361436,4.707820801415731,[66],['hlsp_tess-spoc_tess_phot_0000000335714744-s0066_tess_v1_lc.fits']
0.150204,OGLE-GD-LPV-022950,4,284.1827916666666,8.709583333333333,104268278,284.18276095782,8.70955470762,0,,,18564386+0842344,0,J185643.86+084234.3,4310381285110103168,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.968,0.054805,10.301,1.0,jhk,,,,,,,,,,,,,,,,,,284.18276095782,8.70955470762,41.28943063945725,2.7932090911655187,[80],['hlsp_tess-spoc_tess_phot_0000000104268278-s0080_tess_v1_lc.fits']
0.079823,OGLE-GD-LPV-001949,4,174.57662499999998,-65.31702777777777,319949120,174.57659771411,-65.31704679902,0,,,11381838-6519013,0,J113818.40-651901.2,5237275943882349696,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.4611,0.036185,10.255,1.0,jhk,,,,,,,,,,,,,,,,,,174.57659771411,-65.31704679902,-64.60999355997075,-3.52170612808086,"[64, 65]","['hlsp_tess-spoc_tess_phot_0000000319949120-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000319949120-s0065_tess_v1_lc.fits']"
