TIC,sector,dataURI,productFilename
179209305,67,mast:HLSP/tess-spoc/s0067/target/0000/0001/7920/9305/hlsp_tess-spoc_tess_phot_0000000179209305-s0067_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000179209305-s0067_tess_v1_lc.fits
179209305,68,mast:HLSP/tess-spoc/s0068/target/0000/0001/7920/9305/hlsp_tess-spoc_tess_phot_0000000179209305-s0068_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000179209305-s0068_tess_v1_lc.fits
179209305,69,mast:HLSP/tess-spoc/s0069/target/0000/0001/7920/9305/hlsp_tess-spoc_tess_phot_0000000179209305-s0069_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000179209305-s0069_tess_v1_lc.fits
198063277,66,mast:HLSP/tess-spoc/s0066/target/0000/0001/9806/3277/hlsp_tess-spoc_tess_phot_0000000198063277-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000198063277-s0066_tess_v1_lc.fits
179209305,66,mast:HLSP/tess-spoc/s0066/target/0000/0001/7920/9305/hlsp_tess-spoc_tess_phot_0000000179209305-s0066_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000179209305-s0066_tess_v1_lc.fits
367942456,73,mast:HLSP/tess-spoc/s0073/target/0000/0003/6794/2456/hlsp_tess-spoc_tess_phot_0000000367942456-s0073_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000367942456-s0073_tess_v1_lc.fits
410428270,73,mast:HLSP/tess-spoc/s0073/target/0000/0004/1042/8270/hlsp_tess-spoc_tess_phot_0000000410428270-s0073_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000410428270-s0073_tess_v1_lc.fits
377818662,77,mast:HLSP/tess-spoc/s0077/target/0000/0003/7781/8662/hlsp_tess-spoc_tess_phot_0000000377818662-s0077_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000377818662-s0077_tess_v1_lc.fits
377818662,78,mast:HLSP/tess-spoc/s0078/target/0000/0003/7781/8662/hlsp_tess-spoc_tess_phot_0000000377818662-s0078_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000377818662-s0078_tess_v1_lc.fits
118466552,80,mast:HLSP/tess-spoc/s0080/target/0000/0001/1846/6552/hlsp_tess-spoc_tess_phot_0000000118466552-s0080_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000118466552-s0080_tess_v1_lc.fits
377818662,84,mast:HLSP/tess-spoc/s0084/target/0000/0003/7781/8662/hlsp_tess-spoc_tess_phot_0000000377818662-s0084_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000377818662-s0084_tess_v1_lc.fits
