angDist,GaiaDR3,ra,dec,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg,l,b,num_counterparts,TIC_multiple_counterpart,sector_list,filenames,TPfPloter,sector_TPfPloter,delta
0.027478,524274395698613760,14.955956579915563,64.66039709724478,255974332,14.95597427244,64.66039805715,0,4025-01141-1,774-005963,00594943+6439374,0,J005949.43+643937.4,524274395698613760,58827894,0,STAR,tmgaia2,tmgaia2,-1.695,0.045,-0.205,0.044,gaia2,0.5035,0.0322,11.049,0.009,10.803,0.001341,10.3,0.021,rered,gaia2,8510.0,126.0,,,,,12.58,,,,1881.88,116.895,0.6734,0.0247,109.81,123.98,14.95595722517,64.66039717302,123.82946276242296,1.8032646721126893,1,[255974332],"[25, 24, 18, 78]","['hlsp_tess-spoc_tess_phot_0000000255974332-s0025_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000255974332-s0024_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000255974332-s0018_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000255974332-s0078_tess_v1_lc.fits']",Gaia_TIC255974332_S18.dat,18,-4.254865000000001
0.027553,413820721751076736,20.54730952271,58.28957128117,369911515,20.547323136,58.2895739973,6399,3682-02063-1,742-014321,01221133+5817224,0,J012211.35+581722.5,413820721751076736,57139183,0,STAR,tmgaia2,tmgaia2,-1.598,0.043,-0.6,0.054,gaia2,0.2801,0.036,7.79,0.03,7.63168,0.000281,7.28,0.012,rered,gaia2,7864.0,122.0,,,,,67.556,,,,3175.03,370.215,0.334,0.0127,329.73,410.7,20.54731004551,58.28957141252,126.97568363879812,-4.340528372269971,1,[369911515],[58],['hlsp_tess-spoc_tess_phot_0000000369911515-s0058_tess_v1_lc.fits'],Gaia_TIC369911515_S58.dat,58,-3.668621000000001
0.027593,188131048015516288,77.35673383621,37.97352824737,122694464,77.35673384416,37.97353591222,0,2895-02718-1,640-022756,05092561+3758247,0,J050925.60+375824.7,188131048015516288,51042573,0,STAR,tmgaia2,tmgaia2,0.011,0.077,-1.737,0.054,gaia2,0.2408,0.0449,11.489,0.019,11.3381,0.004075,10.833,0.032,rered,gaia2,9226.0,194.0,,,,,18.876,,,,3614.75,613.045,0.7611,0.0381,518.76,707.33,77.3567339017,37.97352843442,168.3013961312949,-1.2319410480010304,1,[122694464],[73],['hlsp_tess-spoc_tess_phot_0000000122694464-s0073_tess_v1_lc.fits'],Gaia_TIC122694464_S19.dat,19,-5.55687
0.027613,3051472391486822656,106.16743019908952,-8.845858217065636,177015554,106.16743728919,-8.84586133983,34135,5381-01769-1,406-022536,07044018-0850452,0,J070440.18-085045.1,3051472391486822656,3319688,0,STAR,tmgaia2,tmgaia2,-1.582,0.079,0.686,0.074,gaia2,0.223,0.0506,8.35,0.03,8.24967,0.00067,8.057,0.04,rered,gaia2,11619.0,167.0,,,,,43.355,,,,3835.12,782.005,0.4461,0.0465,641.71,922.3,106.1674303979,-8.84585838817,-137.69347773755914,-1.110227920549674,1,[177015554],"[33, 7]","['hlsp_tess-spoc_tess_phot_0000000177015554-s0033_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000177015554-s0007_tess_v1_lc.fits']",Gaia_TIC177015554_S7.dat,7,-5.3898579999999985
0.027633,5950086755199032704,262.15565044198,-47.78293069852,218270087,262.15565110357,-47.78292303564,0,8346-00795-1,212-149185,17283734-4746584,0,J172837.35-474658.4,5950086755199032704,24112402,0,STAR,tmgaia2,tmgaia2,-0.092,0.072,-1.715,0.055,gaia2,0.4195,0.0434,10.873,0.011,10.6045,0.000233,9.969,0.01,rered,gaia2,6280.0,122.0,,,,,21.019,,,,2247.41,229.865,0.4285,0.0113,207.09,252.64,262.15565051559,-47.78293041911,-17.750364597524936,-7.254758181017201,1,[218270087],[66],['hlsp_tess-spoc_tess_phot_0000000218270087-s0066_tess_v1_lc.fits'],Gaia_TIC218270087_S66.dat,66,-5.194806999999999
0.027695,5969670088064762880,253.75130971041,-40.71346530139,340406380,253.75131108628,-40.71345767928,0,7872-00998-1,247-104826,16550031-4042484,0,J165500.31-404248.6,5969670088064762880,21436292,0,STAR,tmgaia2,tmgaia2,-0.229,0.097,-1.704,0.076,gaia2,0.5003,0.0647,9.706,0.007,9.69695,0.00056,9.822,0.078,rered,gaia2,,,,,,,,,,,1907.34,251.225,0.7363,0.0755,219.56,282.89,253.75130978397,-40.71346501728,-15.572418640352618,1.761289251124891,1,[340406380],[66],['hlsp_tess-spoc_tess_phot_0000000340406380-s0066_tess_v1_lc.fits'],Gaia_TIC340406380_S66.dat,66,-4.438281
0.027728,3168697064194349056,111.76234143369,16.09944139369,14710168,111.76234936683,16.09944028598,0,1347-00941-1,531-040777,07270296+1605579,0,J072702.96+160557.9,3168697064194349056,43464314,0,STAR,tmgaia2,tmgaia2,-1.715,0.128,0.24,0.101,gaia2,0.6341,0.0785,9.211,0.004,9.19792,0.000561,9.293,0.008,rered,gaia2,14082.0,157.0,,,,,,,,,1497.6,181.84,0.0885,0.0053,160.96,202.72,111.76234167943,16.09944131796,-157.74729998346572,14.997647142467178,1,[14710168],"[71, 72]","['hlsp_tess-spoc_tess_phot_0000000014710168-s0071_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000014710168-s0072_tess_v1_lc.fits']",Gaia_TIC14710168_S71.dat,71,-5.9365559999999995
0.027746,4147320309079863808,273.05472070146,-13.66013821358,108088105,273.05471823238,-13.66013088921,0,5688-00357-1,382-100309,18121312-1339364,0,J181213.12-133936.5,4147320309079863808,6665111,0,STAR,tmgaia2,tmgaia2,0.523,0.201,-1.614,0.17,gaia2,0.3409,0.1288,11.285,0.018,10.7675,0.000291,10.17,0.344,rered,gaia2,,,,,,,,,,,2746.29,1145.01,1.503,0.358,780.35,1509.67,273.05472054762,-13.66013783726,16.321711397574337,2.2685954524424523,1,[108088105],[80],['hlsp_tess-spoc_tess_phot_0000000108088105-s0080_tess_v1_lc.fits'],Gaia_TIC108088105_S80.dat,80,-4.710657000000001
0.027748,3126362567994357376,101.86944913382,2.05038261907,234223850,101.86945602471,2.05037915723,0,0152-00753-1,461-023559,06472866+0203014,0,J064728.66+020301.3,3126362567994357376,36199335,0,STAR,tmgaia2,tmgaia2,-1.566,0.14,0.766,0.1,gaia2,0.4811,0.1182,8.462,0.003,8.42646,0.001225,8.461,0.051,rered,gaia2,13636.0,162.0,,,,,,,,,1995.54,555.885,0.1687,0.0582,420.56,691.21,101.86944927638,2.05038245336,-149.34422662743225,0.0542359185351581,1,[234223850],[6],['hlsp_tess-spoc_tess_phot_0000000234223850-s0006_tess_v1_lc.fits'],Gaia_TIC234223850_S6.dat,6,-4.788288999999999
0.027756,251012977003788672,60.47080197831,51.97410033761,266147165,60.47080076665,51.97410801141,0,3339-00569-1,710-030196,04015298+5158268,0,J040152.98+515826.7,251012977003788672,56682369,0,STAR,tmgaia2,tmgaia2,0.171,0.127,-1.733,0.103,gaia2,0.4849,0.0633,11.706,0.022,11.3605,0.000972,10.9,0.056,rered,gaia2,9802.0,123.0,,,,,9.23,,,,1951.62,255.755,0.7491,0.0666,223.88,287.63,60.47080196328,51.97410054812,149.99739055912156,-0.5965700514003915,1,[266147165],[59],['hlsp_tess-spoc_tess_phot_0000000266147165-s0059_tess_v1_lc.fits'],Gaia_TIC266147165_S59.dat,59,-3.107232999999999
0.027813,425518975712975104,10.02856681049,59.94911131759,284436920,10.02858134036,59.94911391538,0,3667-00117-1,750-006243,00400683+5956568,0,J004006.85+595656.7,425518975712975104,57711272,0,STAR,tmgaia2,tmgaia2,-1.63,0.043,-0.572,0.052,gaia2,0.2805,0.0308,9.976,0.004,9.71633,0.000252,9.163,0.011,rered,gaia2,7070.0,122.0,,,,,37.989,,,,3192.37,322.535,0.4824,0.0121,291.56,353.51,10.02856732769,59.94911145091,121.51291811018032,-2.8914335565734697,1,[284436920],"[58, 78]","['hlsp_tess-spoc_tess_phot_0000000284436920-s0058_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000284436920-s0078_tess_v1_lc.fits']",Gaia_TIC284436920_S58.dat,58,-5.117136
0.027851,3433349581721136256,94.24098261024,27.94883996883,83106562,94.24097762373,27.94884632869,0,1886-01090-1,590-029681,06165783+2756557,0,J061657.83+275655.8,3433349581721136256,48089249,0,STAR,tmgaia2,tmgaia2,0.997,0.106,-1.449,0.087,gaia2,0.5065,0.0532,11.391,0.025,11.1347,0.00056,10.464,0.008,rered,spect,5810.8,52.7,,,0.075,0.05,12.585,,,,1870.34,193.88,0.2303,,,,94.24098248382,27.94884009002,-175.73353440404856,5.503030297965542,1,[83106562],"[71, 72]","['hlsp_tess-spoc_tess_phot_0000000083106562-s0071_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000083106562-s0072_tess_v1_lc.fits']",Gaia_TIC83106562_S71.dat,71,-3.286885
0.027851,409411366582583040,26.509125151612608,55.33191470596816,71980307,26.50913340666,55.33192085427,8235,3675-02539-1,727-014879,01460219+5519550,0,J014602.18+551954.8,409411366582583040,56867933,0,STAR,tmgaia2,tmgaia2,-1.044,0.265,-1.389,0.128,gaia2,0.084,0.0874,8.7,0.03,8.65657,0.000536,8.724,0.015,rered,gaia2,,,,,,,,,,,4481.36,1267.46,0.1608,0.0151,1031.65,1503.27,26.50912550337,55.33191487553,130.69979039126008,-6.714236472820863,1,[71980307],[58],['hlsp_tess-spoc_tess_phot_0000000071980307-s0058_tess_v1_lc.fits'],Gaia_TIC71980307_S58.dat,58,-4.7816849999999995
0.027931,2199872800083955584,332.24023008148856,59.11448966858243,328746393,332.24024510589,59.11449051527,0,3981-01001-1,746-075505,22085765+5906522,0,J220857.65+590652.2,2199872800083955584,57879251,0,STAR,tmgaia2,tmgaia2,-1.735,0.043,-0.18,0.041,gaia2,0.8703,0.0239,10.308,0.006,10.2515,0.001859,9.931,0.013,rered,gaia2,9767.0,150.0,,,,,6.731,,,,1113.0,29.91,0.5341,0.0131,29.12,30.7,332.24023055635,59.11448973943,103.3885009855759,2.553249139591044,1,[328746393],"[56, 57, 76, 77, 83, 84]","['hlsp_tess-spoc_tess_phot_0000000328746393-s0056_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000328746393-s0057_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000328746393-s0076_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000328746393-s0077_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000328746393-s0083_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000328746393-s0084_tess_v1_lc.fits']",Gaia_TIC328746393_S56.dat,56,-5.886481
0.027945,3446460605046867328,80.01454209413,29.27128536701,62558051,80.01454277117,29.27129310693,0,1859-00129-1,597-017768,05200349+2916166,0,J052003.49+291616.6,3446460605046867328,47214451,0,STAR,tmgaia2,tmgaia2,-0.128,0.09,-1.756,0.063,gaia2,0.4464,0.0466,11.163,0.014,11.0417,0.000643,10.479,0.012,rered,gaia2,6261.0,122.0,,,,,14.013,,,,2103.92,214.605,0.3134,0.0145,193.57,235.64,80.01454213991,29.27128554831,176.67516683617143,-4.499911113504289,1,[62558051],[71],['hlsp_tess-spoc_tess_phot_0000000062558051-s0071_tess_v1_lc.fits'],Gaia_TIC62558051_S71.dat,71,-4.766107
0.027954,5966683844525433088,254.73046010941,-40.61196830275,343273695,254.73045322262,-40.61196256154,0,7872-01230-1,247-106073,16585530-4036429,0,J165855.30-403643.1,5966683844525433088,21448430,0,STAR,tmgaia2,tmgaia2,1.178,0.089,-1.281,0.063,gaia2,0.5757,0.0406,10.399,0.01,9.99426,0.000324,9.431,0.006,gbprp,,,,,,,,,,,,1659.83,114.99,,,107.22,122.76,254.73045990639,-40.61196807894,-15.029531077282885,1.2441430193784078,2,[ 343273695 1338766270],[66],['hlsp_tess-spoc_tess_phot_0000000343273695-s0066_tess_v1_lc.fits'],Gaia_TIC343273695_S66.dat,66,-4.39527
0.027959,3049993445267147776,105.1639033717573,-9.20296370616199,124953606,105.16391084883,-9.20296612294,33754,5380-02599-1,404-020589,07003933-0912106,0,J070039.33-091210.7,3049993445267147776,3297116,0,STAR,tmgaia2,tmgaia2,-1.658,0.07,0.532,0.066,gaia2,0.262,0.0437,6.492,0.023,6.38771,0.000866,6.41,0.191,rered,gaia2,,,,,,,,,,,3404.33,538.525,0.7853,0.1891,459.61,617.44,105.16390361722,-9.2029638336,-137.82925497500955,-2.154923560155438,1,[124953606],"[33, 7]","['hlsp_tess-spoc_tess_phot_0000000124953606-s0033_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000124953606-s0007_tess_v1_lc.fits']",Gaia_TIC124953606_S7.dat,7,-5.496049000000001
0.027981,458778137303008896,34.70513037695,58.3911303547,264734509,34.70513834253,58.39113691074,0,3698-03049-1,742-023632,02184923+5823281,0,J021849.22+582328.1,458778137303008896,58099118,0,STAR,tmgaia2,tmgaia2,-0.927,0.065,-1.477,0.073,gaia2,0.3812,0.0345,10.834,0.008,10.7127,0.000513,10.365,0.014,rered,gaia2,9204.0,124.0,,,,,12.577,,,,2430.67,208.125,0.5215,0.016,190.95,225.3,34.70513072579,58.39113054958,134.18965510059667,-2.557689640381468,1,[264734509],[58],['hlsp_tess-spoc_tess_phot_0000000264734509-s0058_tess_v1_lc.fits'],Gaia_TIC264734509_S58.dat,58,-5.352307
0.028004,3026841475599596672,112.49427969232,-18.16673634921,5240001,112.49428527718,-18.16674203701,0,5983-00209-1,360-031021,07295862-1810002,0,,3026841475599596672,7970331,0,STAR,tmgaia2,tmgaia2,-1.199,0.061,1.267,0.058,gaia2,0.287,0.0455,10.657,0.007,10.3772,0.000367,9.795,0.136,rered,gaia2,7090.0,122.0,,,,,28.93,,,,3120.81,461.735,0.5304,0.1858,398.4,525.07,112.49427984403,-18.16673658096,-126.58098573049536,-0.0365498927190846,1,[5240001],[61],['hlsp_tess-spoc_tess_phot_0000000005240001-s0061_tess_v1_lc.fits'],Gaia_TIC5240001_S61.dat,61,-3.715865000000001
0.028048,5773844799394753408,262.1833202972024,-82.77960669282783,384825108,262.18328679281,-82.77960013783,85530,9522-04293-1,037-012154,17284401-8246463,0,J172843.97-824646.5,5773844799394753408,35369870,0,STAR,tmgaia2,tmgaia2,0.957,0.071,-1.464,0.079,gaia2,1.526,0.0427,6.64,0.03,6.59689,0.000501,6.724,0.006,rered,gaia2,,,,,,,,,,,643.675,17.83,0.0964,0.0007,17.345,18.315,262.18331957079,-82.77960644232,-49.64996971831944,-24.385374643751923,1,[384825108],[66],['hlsp_tess-spoc_tess_phot_0000000384825108-s0066_tess_v1_lc.fits'],Gaia_TIC384825108_S66.dat,66,-4.486026
0.028098,4662149551990093696,74.26851915411658,-66.57738161249195,30313096,74.26849966857,-66.57738065166,0,8889-00010-1,118-005267,04570444-6634384,0,J045704.45-663438.5,4662149551990093696,32433474,0,STAR,tmgaia2,tmgaia2,1.721,0.057,-0.228,0.061,gaia2,0.0281,0.0326,11.467,0.02,11.5243,0.000752,10.346,0.6,rered,gaia2,,,,,,,,,,,6842.91,1034.69,1.1335,0.0,927.12,1142.25,74.2685183137,-66.57738163358,-82.62485121435873,-35.99481125799622,1,[30313096],"[2, 4, 5]","['hlsp_tess-spoc_tess_phot_0000000030313096-s0002_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000030313096-s0004_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000030313096-s0005_tess_v1_lc.fits']",Gaia_TIC30313096_S2.dat,2,-3.338559
0.028102,3429790222064289664,89.13307740493,25.46218986203,78601976,89.13307750652,25.46219766763,0,1867-02934-1,578-021160,05563193+2527438,0,J055631.93+252743.9,3429790222064289664,47482167,0,STAR,tmgaia2,tmgaia2,-0.015,0.106,-1.771,0.083,gaia2,0.5391,0.0711,11.01,0.01,10.8937,0.000277,10.544,0.097,rered,gaia2,13283.0,140.0,,,,,,,,,1775.93,239.375,0.7394,0.111,208.57,270.18,89.13307743638,25.46219004068,-175.7740872393857,0.30740287734448,1,[78601976],"[71, 72]","['hlsp_tess-spoc_tess_phot_0000000078601976-s0071_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000078601976-s0072_tess_v1_lc.fits']",Gaia_TIC78601976_S71.dat,71,-3.81081
0.028129,4658741748843205888,80.47529094113274,-67.91469327187676,179637509,80.47527066844,-67.91469499009,0,9162-00470-1,111-007738,05215404-6754528,0,J052154.03-675452.8,4658741748843205888,32442892,0,STAR,tmgaia2,tmgaia2,1.694,0.053,0.371,0.055,gaia2,0.0085,0.0271,11.897,0.028,11.9216,0.001753,11.952,0.009,gbprp,,,,,,,,,,,,8234.09,1204.92,,,1086.02,1323.81,80.4752900723,-67.9146933925,-81.66666929652784,-33.36398082981705,1,[179637509],"[27, 28, 29, 30, 31, 34, 33, 36, 37, 38, 39]","['hlsp_tess-spoc_tess_phot_0000000179637509-s0027_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179637509-s0028_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179637509-s0029_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179637509-s0030_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179637509-s0031_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179637509-s0034_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179637509-s0033_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179637509-s0036_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179637509-s0037_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179637509-s0038_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179637509-s0039_tess_v1_lc.fits']",Gaia_TIC179637509_S33.dat,33,-2.9785749999999993
0.028164,3377441889350455680,94.66432092644,23.00792191904,429863539,94.66431739143,23.00792903373,29979,1878-01091-1,566-025401,06183944+2300285,0,J061839.43+230028.4,3377441889350455680,46207021,0,STAR,tmgaia2,tmgaia2,0.731,0.098,-1.615,0.083,gaia2,0.7074,0.0497,8.62,0.03,8.47516,0.001008,8.168,0.012,rered,gaia2,10779.0,191.0,,,,,17.909,,,,1362.26,94.685,0.5874,0.0126,88.26,101.11,94.66432081057,23.00792208039,-171.1761485768991,3.523240833662102,1,[429863539],"[43, 44, 45]","['hlsp_tess-spoc_tess_phot_0000000429863539-s0043_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000429863539-s0044_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000429863539-s0045_tess_v1_lc.fits']",Gaia_TIC429863539_S43.dat,43,-5.856745
0.028223,4658193814095915776,79.55984370375,-69.25031764884,179305185,79.55982187111,-69.2503189255,0,9162-00057-1,104-010297,05181435-6915010,0,J051814.36-691501.0,4658193814095915776,33100675,0,STAR,tmgaia2,tmgaia2,1.735,0.055,0.28,0.075,gaia2,0.0073,0.0371,9.565,0.004,9.41367,0.008223,7.416,0.6,rered,gaia2,,,,,,,,,,,6927.59,1134.43,2.3759,0.0,1011.67,1257.19,79.55984295325,-69.25031772205,-80.02023468453406,-33.4442331631458,1,[179305185],"[27, 29, 30, 1, 2, 3, 4, 5, 6, 32, 31, 34, 33, 7, 8, 9, 10, 11, 12, 13, 35, 36, 37, 39, 61, 62, 63, 65, 67, 68, 69, 66]","['hlsp_tess-spoc_tess_phot_0000000179305185-s0027_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0029_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0030_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0001_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0002_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0003_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0004_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0005_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0006_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0032_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0031_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0034_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0033_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0007_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0008_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0009_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0010_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0011_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0012_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0013_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0035_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0036_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0037_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0039_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0061_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0062_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0063_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0065_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0067_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0068_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0069_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179305185-s0066_tess_v1_lc.fits']",Gaia_TIC179305185_S2.dat,2,-3.002123000000001
0.028267,4041098105717871360,265.9628344645679,-35.49955990147834,109626078,265.96283771324,-35.49955250824,0,7385-00122-1,273-115505,17435108-3529583,0,J174351.08-352958.3,4041098105717871360,19225506,0,STAR,tmgaia2,tmgaia2,-0.583,0.125,-1.656,0.104,gaia2,0.6466,0.0712,8.22,0.003,8.13422,0.000628,8.065,0.041,rered,gaia2,,,,,,,,,,,1501.68,169.535,0.5481,0.0436,150.96,188.11,265.96283463149,-35.49955963695,-5.796368167917853,-3.1068723483874825,1,[109626078],[66],['hlsp_tess-spoc_tess_phot_0000000109626078-s0066_tess_v1_lc.fits'],Gaia_TIC109626078_S66.dat,66,-5.631535000000001
0.028279,5968296282683321600,251.9608532590142,-41.14164226012333,79816129,251.96086043434,-41.14163655882,0,7871-03098-1,245-105438,16475060-4108298,0,J164750.60-410829.7,5968296282683321600,21411954,0,STAR,tmgaia2,tmgaia2,-1.208,0.115,-1.272,0.08,gaia2,0.6881,0.0573,9.209,0.004,9.13248,0.000345,9.173,0.039,rered,gaia2,,,,,,,,,,,1403.67,116.43,0.6195,0.0396,107.02,125.84,251.96085352794,-41.14164203678,-16.764528282723134,2.5320618421417347,2,[  79816129 1340002574],[66],['hlsp_tess-spoc_tess_phot_0000000079816129-s0066_tess_v1_lc.fits'],Gaia_TIC79816129_S66.dat,66,-3.279164999999999
0.028367,5884783048765348736,238.7611003846032,-54.002424011810746,87023744,238.76110902999,-54.00241798942,0,8697-01303-1,180-145281,15550266-5400086,0,J155502.66-540008.7,5884783048765348736,25329957,0,STAR,tmgaia2,tmgaia2,-1.135,0.066,-1.351,0.055,gaia2,0.5377,0.0366,9.242,0.003,9.00521,0.000308,8.709,0.067,rered,gaia2,,,,,,,,,,,1769.97,117.625,1.0716,0.0688,110.0,125.25,238.76110071543,-54.0024238061,-32.101080421368266,-0.2804429004773019,1,[87023744],[65],['hlsp_tess-spoc_tess_phot_0000000087023744-s0065_tess_v1_lc.fits'],Gaia_TIC87023744_S65.dat,65,-4.591526
0.028466,4269331946241009920,287.08533274675,4.25289951991,180153499,287.08533941798,4.25290379376,94003,0471-01711-1,472-087901,19082047+0415103,0,J190820.47+041510.2,4269331946241009920,37865040,0,STAR,tmgaia2,tmgaia2,-1.498,0.068,-0.945,0.067,gaia2,0.5185,0.0395,10.68,0.03,10.3734,0.000618,9.866,0.021,rered,gaia2,7880.0,122.0,,,,,14.833,,,,1831.29,136.08,0.5734,0.0263,126.24,145.92,287.08533294881,4.25289972498,38.64566590788594,-1.8100328269728747,1,[180153499],[80],['hlsp_tess-spoc_tess_phot_0000000180153499-s0080_tess_v1_lc.fits'],Gaia_TIC180153499_S54.dat,54,-5.516727999999999
0.028479,428973778685678336,3.8335980064,59.1204821762,369731852,3.83361176971,59.12048573795,0,3665-00488-1,746-002155,00152007+5907137,0,J001520.06+590713.7,428973778685678336,57699945,0,STAR,tmgaia2,tmgaia2,-1.578,0.048,-0.788,0.047,gaia2,0.2331,0.0353,11.398,0.013,11.0969,0.000706,10.584,0.017,rered,gaia2,8518.0,123.0,,,,,21.97,,,,3697.09,494.485,0.6886,0.02,433.63,555.34,3.83359853026,59.12048234553,118.30538005611982,-3.426566148954202,1,[369731852],"[57, 78, 84]","['hlsp_tess-spoc_tess_phot_0000000369731852-s0057_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000369731852-s0078_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000369731852-s0084_tess_v1_lc.fits']",Gaia_TIC369731852_S57.dat,57,-5.284125999999999
0.028526,455706548490983808,36.48585141244,55.00867301229,445643349,36.48585374077,55.00868082291,0,3690-00282-1,726-021943,02255659+5500312,0,J022556.61+550031.2,455706548490983808,56881245,0,STAR,tmgaia2,tmgaia2,-0.287,0.071,-1.775,0.076,gaia2,0.3031,0.0373,10.001,0.005,9.98706,0.000517,10.005,0.012,rered,gaia2,13670.0,134.0,,,,,,,,,2963.79,335.61,0.1945,0.0116,299.82,371.4,36.48585158692,55.00867318175,136.27879223444936,-5.395289160188102,1,[445643349],[58],['hlsp_tess-spoc_tess_phot_0000000445643349-s0058_tess_v1_lc.fits'],Gaia_TIC445643349_S58.dat,58,-4.2580909999999985
0.028541,4152967194659729536,276.80314995745,-12.59798992349,177196480,276.80315117204,-12.59798208464,0,5698-04048-1,388-097071,18271275-1235527,0,J182712.76-123552.5,4152967194659729536,6723948,0,STAR,tmgaia2,tmgaia2,-0.269,0.072,-1.75,0.063,gaia2,0.4156,0.0483,10.979,0.025,11.0704,0.001444,10.427,0.02,rered,gaia2,7992.0,124.0,,,,,17.253,,,,2262.65,258.93,0.7996,0.0239,230.45,287.41,276.80314998716,-12.59798961721,18.98206999391804,-0.4478084499901446,1,[177196480],[80],['hlsp_tess-spoc_tess_phot_0000000177196480-s0080_tess_v1_lc.fits'],Gaia_TIC177196480_S80.dat,80,-4.266063000000001
