TIC,sector,source,per,power,prominence,width,amplitude,cnn_ELL,cnn_M,cnn_CEP,cnn_DST,cnn_E,cnn_LPV,cnn_RR,cnn_Rndm,brf_class,brf_prob,cube_idx,sector_class,final_class_tic,decision_step
231463126,66,LS,3.6622667983205615,0.043586550115893,0.0377035264475851,5.461885559647154,0.0532219232991337,0.98319155,6.846196e-09,6.6954253e-10,3.6174624e-05,0.016518109,0.00020747869,2.0348724e-08,4.6646153e-05,ELL,1.0,8280,ELL,ELL,2
267547804,28,LS,2.7680641193313056,0.0168612688834076,0.0160762640894936,2.477858253833056,0.1149958558380603,0.0014006511,2.3655098e-06,3.512405e-08,5.9951674e-08,0.9956657,3.021679e-07,7.3990974e-10,0.0029309362,E,1.0,8426,E,ELL,2
267547804,67,LS,3.441724178277987,0.0906379136578195,0.0789868453334207,3.855485298180749,0.1306965854018926,0.9754514,6.8448385e-06,1.9070652e-06,8.3203544e-05,0.0192299,0.00049188064,2.4564533e-06,0.0047323373,ELL,1.0,8446,ELL,ELL,2
267547804,68,LS,3.313290471873421,0.0337004389881729,0.0312976444482434,3.3468202233928643,0.1338492520153522,0.91605914,0.00038974133,3.877284e-09,5.451397e-08,0.07871491,0.0009279363,1.3593224e-08,0.0039083078,ELL,0.996,8454,ELL,ELL,2
272116033,65,LS,1.4353257338167906,0.0358139479718119,0.0084116520157957,1.9715790163059523,0.1285766717046499,0.9678702,7.746913e-05,2.3274524e-08,2.3125061e-05,0.029109675,0.0003631982,1.0356952e-07,0.002556263,ELL,0.998,4815,ELL,ELL,2
279102962,65,LS,1.808193923287156,0.0389088289590616,0.0378689405401057,4.147789580829958,0.0466610211879015,0.5594307,1.1292511e-12,2.4913695e-14,4.4616246e-07,0.4403754,6.950795e-11,3.2188583e-12,0.00019341198,ELL,0.936,6086,ELL,ELL,2
293718765,65,LS,4.21894999466131,0.1338304878348391,0.132228828018273,3.982358484336888,0.1523391250520944,0.9797121,2.3557438e-09,1.6415882e-08,2.957996e-05,0.020233985,2.6668272e-07,2.8443998e-09,2.4047142e-05,ELL,0.996,8256,ELL,ELL,2
294554218,65,LS,2.729908698866074,0.019582762432785,0.0005845842976615,0.9557765546056628,0.0372633012011647,0.9993432,4.130516e-12,5.0882996e-13,3.218565e-06,0.00065068674,1.2402864e-08,1.8347612e-10,2.8898785e-06,ELL,1.0,4325,ELL,ELL,2
294981146,62,ACF,0.0324073364272408,0.1624278049708245,0.0122934612347798,0.8244967478929102,0.0789385568350553,3.9029675e-11,8.21087e-17,8.5517876e-10,0.9932353,1.8352645e-06,0.0049177995,0.001843387,1.7222999e-06,DST,0.968,5401,DST,ELL,2
294981146,63,LS,6.60638155768897,0.0868564051815998,0.0726292369821784,3.5340975795413563,0.0534762581810355,0.93210495,4.3784434e-07,6.5297954e-08,0.004769561,0.044679336,0.018383523,1.1537664e-06,6.093057e-05,ELL,0.882,5425,ELL,ELL,2
294981146,67,ACF,0.043981884809682,0.2712884087524199,0.0014762932887446,0.8675988896954898,0.0592758553102612,1.3110076e-07,2.2335231e-11,4.5768974e-08,0.12839375,0.0018338485,0.83665454,0.005688558,0.027429117,DST,0.83,5602,DST,ELL,2
294981146,68,LS,5.511915368220198,0.0166707626612948,0.0161347223735995,2.627397241553428,0.0586419505998492,0.99597317,1.7321729e-11,2.2238906e-08,0.0018423273,0.002055483,8.644494e-07,1.8605043e-06,0.00012634108,ELL,0.99,5617,ELL,ELL,2
294981146,69,LS,2.788272990029952,0.0245782167118384,0.023169761803485,4.701487216225917,0.0732099311426281,0.81226057,1.2551706e-11,8.026418e-11,8.507189e-07,0.18767367,2.9012073e-09,2.4833757e-09,6.490374e-05,ELL,0.898,5669,ELL,ELL,2
299374140,65,LS,11.715295158889436,0.0400075646804151,0.0062981743602925,0.8924796437900672,0.2314424701035022,0.9968658,3.0334995e-11,2.5217053e-10,5.584374e-05,0.0030779552,4.3400783e-11,3.2642864e-11,3.081318e-07,ELL,1.0,6275,ELL,ELL,2
308333772,80,LS,7.345758570685096,0.5154242773857689,0.4442144637287657,4.1122866097142925,0.0974424835294485,0.9788392,0.003717363,0.0061980663,0.0018156859,1.0505516e-06,0.007885833,6.1046017e-06,0.0015367216,ELL,0.888,400,ELL,ELL,2
315585009,80,LS,3.777840098614107,0.0578934328683731,0.0027533167878628,0.7079779123000023,0.039883954450488,0.0069861454,2.1128585e-06,9.134819e-11,6.309816e-10,0.98076105,0.0040983963,2.6018474e-09,0.008152255,E,0.774,2860,Unconstrained,ELL,2
