angDist,ID,database,ra,dec,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg,l,b,sector_list,filenames,TPfPloter,sector_TPfPloter,delta
0.174135,OGLE-LMC-LPV-09701,3,74.73191666666665,-66.76155555555556,30468522,74.73194675351,-66.76150866411,0,,117-005270,04585565-6645414,0,J045855.66-664541.4,4662091793303287808,0,0,STAR,tmgaia2,tmgaia2,1.963,0.16,-0.146,0.211,gaia2,0.1185,0.1024,15.312,0.366,13.059,0.005396,11.946,0.008,rered,gaia2,3648.0,123.0,,,,,29.84,,,,3246.1,767.91,0.141,0.0,645.56,890.26,74.73196817602,-66.76150929059,-82.46316229833312,-35.770227967860365,"[61, 62, 63, 64, 65, 67, 68, 66]","['hlsp_tess-spoc_tess_phot_0000000030468522-s0061_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000030468522-s0062_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000030468522-s0063_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000030468522-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000030468522-s0065_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000030468522-s0067_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000030468522-s0068_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000030468522-s0066_tess_v1_lc.fits']",Gaia_TIC30468522_S61.dat,61,-3.2459849999999992
0.064283,OGLE-GD-DSCT-2664,4,156.09445833333334,-58.70030555555556,464401254,156.09443593615,-58.70031910052,0,,157-044391,10242266-5842011,0,J102422.63-584201.4,5255565971891920128,27815648,0,STAR,tmgaia2,tmgaia2,-5.677,0.049,3.958,0.051,gaia2,0.6477,0.0294,12.326,0.057,12.2402,0.005962,11.96,0.012,rered,gaia2,8198.0,224.1,3.6968,0.0891,,,3.328,0.2,2.01,0.314,1480.49,65.095,0.2868,0.0156,62.29,67.9,156.09438888539,-58.70030206047,-75.1878768750909,-1.1015260472553614,"[10, 36, 37]","['hlsp_tess-spoc_tess_phot_0000000464401254-s0010_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000464401254-s0036_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000464401254-s0037_tess_v1_lc.fits']",Gaia_TIC464401254_S10.dat,10,-3.670845999999999
0.992218,OGLE-GD-DSCT-0725,4,106.32795833333331,-18.410777777777778,81047196,106.32796483131,-18.41050223053,0,,358-022351,07051871-1824378,0,J070518.71-182438.3,2934393953819890944,7858716,0,STAR,tmgaia2,tmgaia2,1.802,0.052,-49.872,0.05,gaia2,2.4684,0.0341,11.774,0.046,11.7587,0.001482,11.319,0.007,rered,gaia2,5857.0,142.1,4.0795,0.0756,,,1.554,0.082,1.058,0.126,400.547,5.507,0.0337,0.0116,5.433,5.581,106.32797301012,-18.41071695548,-129.09363215124466,-5.331866356545769,"[33, 7]","['hlsp_tess-spoc_tess_phot_0000000081047196-s0033_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000081047196-s0007_tess_v1_lc.fits']",Gaia_TIC81047196_S7.dat,7,-5.296632999999998
0.138802,OGLE-GD-DSCT-0562,4,103.02045833333334,-8.200305555555556,123580083,103.02043610934,-8.20027388984,0,5379-00123-1,409-019961,06520490-0812010,0,J065204.90-081201.2,3051010837123235328,3260104,0,STAR,tmgaia2,tmgaia2,1.572,0.064,-3.336,0.066,gaia2,0.7672,0.0372,12.053,0.027,12.3594,0.001961,11.945,0.024,rered,gaia2,6873.0,200.2,3.5456,0.0962,,,3.411,0.211,1.49,0.265,1259.07,59.58,0.2289,0.0313,56.82,62.34,103.02044294642,-8.20028825227,-139.6873220096217,-3.5869910686241098,"[6, 33]","['hlsp_tess-spoc_tess_phot_0000000123580083-s0006_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000123580083-s0033_tess_v1_lc.fits']",Gaia_TIC123580083_S6.dat,6,-3.453837
0.039096,OGLE-GD-DSCT-1590,4,125.010625,-47.74366666666667,82893147,125.01062017605,-47.74365630251,0,,212-021997,08200255-4744371,0,J082002.54-474437.1,5516041689564586624,22550147,0,STAR,tmgaia2,tmgaia2,-1.045,0.049,1.281,0.046,gaia2,0.9369,0.0262,11.816,0.069,11.7302,0.003917,11.447,0.009,rered,gaia2,9207.0,254.5,3.8608,0.0758,,,2.967,0.125,2.33,0.338,1036.39,28.42,0.4232,0.0123,27.66,29.18,125.01061348724,-47.74365078516,-95.8787380761996,-6.42135300119306,"[8, 35]","['hlsp_tess-spoc_tess_phot_0000000082893147-s0008_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000082893147-s0035_tess_v1_lc.fits']",Gaia_TIC82893147_S8.dat,8,-2.945347
0.04966,OGLE-GD-LPV-025578,4,288.83691666666664,11.711,210217617,288.83692094786,11.71101314216,0,,,19152086+1142396,0,J191520.85+114239.7,4312921500556738944,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.0351,0.001351,9.573,1.0,jhk,,,,,,,,,,,,,,,,,,288.83692094786,11.71101314216,46.06080577946524,0.1032555565954277,"[80, 81]","['hlsp_tess-spoc_tess_phot_0000000210217617-s0080_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000210217617-s0081_tess_v1_lc.fits']",Gaia_TIC210217617_S80.dat,80,-2.8990820000000017
0.098232,OGLE-GD-LPV-025602,4,288.8923333333333,11.976944444444444,400782733,288.89233579512,11.97697162475,0,,510-100860,19153415+1158370,0,J191534.14+115836.8,4312981801900580480,0,0,STAR,tmgaia2,tmgaia2,-4.22,0.244,-5.518,0.208,gaia2,-0.4362,0.1917,16.864,0.217,11.5994,0.002779,9.45,0.11,rered,gaia2,,,,,,,,,,,6125.41,2344.29,1.2257,0.4297,1913.29,2775.29,288.89231722174,11.97694786493,46.32143700924807,0.1790174340625552,"[80, 81]","['hlsp_tess-spoc_tess_phot_0000000400782733-s0080_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000400782733-s0081_tess_v1_lc.fits']",Gaia_TIC400782733_S80.dat,80,-3.3689730000000004
0.165805,OGLE-GD-LPV-006494,4,220.60625,-60.50591666666666,403481244,220.60618851266,-60.50595137738,0,,,14422549-6030213,0,,5878134366345882752,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,12.6927,0.001784,8.306,1.0,jhk,,,,,,,,,,,,,,,,,,220.60618851266,-60.50595137738,-43.81676379187997,-0.5216161656546988,[65],['hlsp_tess-spoc_tess_phot_0000000403481244-s0065_tess_v1_lc.fits'],Gaia_TIC403481244_S65.dat,65,-2.7773439999999994
0.075928,OGLE-GD-LPV-006603,4,221.40558333333328,-60.67325,292095006,221.4055858535,-60.673228945,0,,,14453733-6040235,0,J144537.39-604023.3,5878073068572248320,0,0,STAR,tmgaia2,tmgaia2,-3.006,0.223,-5.196,0.289,gaia2,1.0763,0.1954,,,13.3667,0.03523,8.918,1.0,jhk,gaia2,,,,,,,,,,,945.253,210.126,0.5246,0.1097,166.216,254.037,221.40555943172,-60.67325131728,-43.53075215610245,-0.8382867523458403,[65],['hlsp_tess-spoc_tess_phot_0000000292095006-s0065_tess_v1_lc.fits'],Gaia_TIC292095006_S65.dat,65,-3.8407020000000003
0.035954,OGLE-GD-LPV-006784,4,222.39675,-60.88194444444444,293718765,222.39676754508,-60.88194962646,0,,146-163220,14493523-6052548,0,J144935.27-605255.1,5877885326967339392,31141116,0,STAR,tmgaia2,tmgaia2,,,,,,,,16.808,0.194,12.8959,0.008084,9.933,0.032,vjk,,,,,,,,,,,,,,,,,,222.39676754508,-60.88194962646,-43.18449548572011,-1.235577983315936,[65],['hlsp_tess-spoc_tess_phot_0000000293718765-s0065_tess_v1_lc.fits'],Gaia_TIC293718765_S65.dat,65,-2.885439
0.01806,OGLE-GD-LPV-014015,4,249.7165416666666,-42.406638888888885,231463126,249.71653528739,-42.40664061476,0,,,16385197-4224238,0,J163851.96-422423.8,5968459903708556928,0,0,STAR,tmgaia2,tmgaia2,-4.726,0.447,-6.737,0.337,gaia2,-0.6076,0.249,,,14.3974,0.009989,9.976,1.0,jhk,gaia2,,,,,,,,,,,5800.96,2403.91,1.8292,0.1756,1943.07,2864.75,249.71650772842,-42.40666962129,-18.81907223783256,2.967624214419544,[66],['hlsp_tess-spoc_tess_phot_0000000231463126-s0066_tess_v1_lc.fits'],Gaia_TIC231463126_S66.dat,66,-2.875691999999999
0.155301,OGLE-BLG-LPV-255662,4,269.50608333333327,-12.419472222222222,211872584,269.5060669473,-12.4194321609,0,,388-088896,17580145-1225099,0,J175801.45-122510.0,4151343112907706112,6629464,0,STAR,tmgaia2,tmgaia2,-2.147,0.215,-7.858,0.178,gaia2,0.2944,0.1148,15.807,0.103,12.2986,0.014292,10.381,0.027,rered,gaia2,3228.0,129.0,,,,,,,,,3128.27,1315.14,1.0933,0.0693,896.01,1734.27,269.50605748102,-12.41946599262,15.725292042969476,5.8930226596851565,[80],['hlsp_tess-spoc_tess_phot_0000000211872584-s0080_tess_v1_lc.fits'],Gaia_TIC211872584_S80.dat,80,-2.8457679999999996
0.089109,OGLE-GD-LPV-010553,4,240.824125,-49.50155555555556,275933843,240.82408797589,-49.501561434,0,,,16031777-4930053,0,J160317.74-493005.5,5983422642064066176,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.5648,0.021248,8.797,1.0,jhk,,,,,,,,,,,,,,,,,,240.82408797589,-49.501561434,-28.203436255315108,2.307923743352012,[65],['hlsp_tess-spoc_tess_phot_0000000275933843-s0065_tess_v1_lc.fits'],Gaia_TIC275933843_S65.dat,65,-3.246571000000001
0.05045,OGLE-SMC-CEP-0417,3,10.431083333333332,-73.72330555555556,267547804,10.43103502539,-73.72330194001,0,9141-06735-1,082-001179,00414344-7343239,0,J004143.43-734323.9,4685821487608191104,33492261,0,STAR,tmgaia2,tmgaia2,0.63,0.064,-1.128,0.036,gaia2,-0.0637,0.0265,11.885,0.029,11.7094,0.012387,11.084,0.014,rered,gaia2,4945.0,189.0,,,,,68.094,,,,11022.9,1655.79,0.0702,,1506.28,1805.3,10.43104469833,-73.72330679788,-56.13175646718144,-43.38728309403735,"[27, 28, 67, 68]","['hlsp_tess-spoc_tess_phot_0000000267547804-s0027_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000267547804-s0028_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000267547804-s0067_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000267547804-s0068_tess_v1_lc.fits']",Gaia_TIC267547804_S27.dat,27,-4.2290589999999995
0.113101,OGLE-SMC-CEP-0921,3,11.721208333333331,-72.71438888888889,180618091,11.72129614556,-72.71437138947,0,,087-001167,00465308-7242518,0,J004653.10-724251.8,4688974886982934016,33494101,0,STAR,tmgaia2,tmgaia2,0.692,0.047,-1.248,0.039,gaia2,0.0529,0.0278,12.376,0.069,12.2195,0.015767,11.641,0.017,rered,gaia2,5370.0,232.0,,,,,30.71,,,,7213.26,1099.11,0.122,,976.31,1221.91,11.7213061788,-72.71437676091,-56.594638324103215,-44.40967787304009,"[27, 28]","['hlsp_tess-spoc_tess_phot_0000000180618091-s0027_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000180618091-s0028_tess_v1_lc.fits']",Gaia_TIC180618091_S27.dat,27,-4.164248000000001
0.040714,OGLE-SMC-CEP-2099,3,13.427708333333332,-72.28711111111112,181446812,13.42768977174,-72.28712090953,0,,089-002117,00534262-7217135,0,J005342.63-721713.6,4689057414725777152,33497245,0,STAR,tmgaia2,tmgaia2,0.8,0.043,-1.143,0.044,gaia2,-0.1108,0.029,12.254,0.034,12.0577,0.008211,11.49,0.01,rered,gaia2,5762.0,187.0,,,,,49.674,,,,11439.5,1717.81,0.2051,,1570.02,1865.6,13.42770109785,-72.28712583293,-57.31188478820533,-44.840065299706055,"[27, 28]","['hlsp_tess-spoc_tess_phot_0000000181446812-s0027_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000181446812-s0028_tess_v1_lc.fits']",Gaia_TIC181446812_S27.dat,27,-2.912343
0.086126,OGLE-SMC-CEP-3611,3,16.064541666666663,-72.75561111111111,182735022,16.06454004308,-72.75563503008,0,9142-02789-1,087-003867,01041548-7245202,0,J010415.49-724520.2,4687423471738176512,33503148,0,STAR,tmgaia2,tmgaia2,0.865,0.042,-1.211,0.038,gaia2,0.0193,0.0239,12.508,0.034,12.0977,0.01781,11.335,0.019,rered,gaia2,4486.0,175.0,,,,,62.346,,,,8771.8,1269.31,0.112,,1141.53,1397.1,16.06455260092,-72.75564024502,-58.395970335801664,-44.33957169440367,"[27, 28]","['hlsp_tess-spoc_tess_phot_0000000182735022-s0027_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000182735022-s0028_tess_v1_lc.fits']",Gaia_TIC182735022_S27.dat,27,-3.3630590000000016
0.106833,OGLE-GD-CEP-0062,4,101.066625,4.498388888888889,234073331,101.066654163,4.49839483991,0,,473-022462,06441599+0429541,0,J064415.99+042954.2,3127739019113627392,37450284,0,STAR,tmgaia2,tmgaia2,-0.179,0.052,-0.235,0.048,gaia2,0.1354,0.0364,13.813,0.137,13.5171,0.017267,12.413,0.032,rered,spect,7027.7,125.9,,,-0.126,0.117,16.289,,,,5438.8,1039.63,0.7691,,,,101.0666533915,4.49839382731,-151.8881738190768,0.4586479068264578,[6],['hlsp_tess-spoc_tess_phot_0000000234073331-s0006_tess_v1_lc.fits'],Gaia_TIC234073331_S6.dat,6,-3.8227860000000007
0.165463,OGLE-GD-CEP-0091,4,107.65829166666666,-7.122861111111111,177932603,107.65830175346,-7.12290597005,0,,415-027218,07103799-0707224,0,J071037.99-070722.5,3052092481686246016,3355181,0,STAR,tmgaia2,tmgaia2,-0.931,0.068,1.12,0.061,gaia2,0.1384,0.038,12.732,0.114,12.519,0.015147,11.719,0.027,rered,gaia2,5465.0,250.0,,,,,29.843,,,,5327.68,1037.35,0.4835,0.0338,868.62,1206.08,107.65829771476,-7.12290114976,-138.54368293568712,0.9934734760806306,[7],['hlsp_tess-spoc_tess_phot_0000000177932603-s0007_tess_v1_lc.fits'],Gaia_TIC177932603_S7.dat,7,-4.148802000000002
0.118806,OGLE-GD-CEP-0044,4,97.81058333333333,11.850361111111113,207042079,97.81061305732,11.85034552749,0,,510-026091,06311454+1151013,0,J063114.54+115101.2,3331144684519753984,41538167,0,STAR,tmgaia2,tmgaia2,0.287,0.087,-0.153,0.074,gaia2,0.1809,0.0493,13.257,0.103,12.7957,0.011544,11.703,0.039,rered,gaia2,4992.0,190.0,,,,,39.945,,,,4412.95,967.44,0.7941,0.0609,788.78,1146.1,97.81061432029,11.85034486863,-159.89876022633652,0.9731776429501,[6],['hlsp_tess-spoc_tess_phot_0000000207042079-s0006_tess_v1_lc.fits'],Gaia_TIC207042079_S6.dat,6,-3.614495
0.065161,OGLE-GD-CEP-0244,4,128.90466666666666,-47.75936111111111,141134087,128.90466093292,-47.75934342595,0,,212-026163,08353711-4745336,0,J083537.11-474533.6,5521425379537360896,22593891,0,STAR,tmgaia2,tmgaia2,-0.385,1.232,3.299,1.234,hsoy,,,13.327,0.103,12.7566,0.012932,11.97,0.017,gbprp,,,,,,,,,,,,,,,,,,128.90465846625,-47.7593292208,-94.3457483146184,-4.294334286272904,"[8, 9]","['hlsp_tess-spoc_tess_phot_0000000141134087-s0008_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000141134087-s0009_tess_v1_lc.fits']",Gaia_TIC141134087_S8.dat,8,-5.7996089999999985
0.044202,OGLE-GD-CEP-0100,4,110.28104166666664,-21.51061111111111,10826277,110.28103035407,-21.51060478769,0,,343-026615,07210744-2130381,0,J072107.44-213038.1,5619786177922254336,10547974,0,STAR,tmgaia2,tmgaia2,-1.268,0.032,1.615,0.041,gaia2,0.1014,0.027,12.965,0.149,12.7192,0.007492,11.856,0.016,rered,gaia2,5059.0,139.0,,,,,41.969,,,,6985.97,1289.73,0.4655,0.0215,1086.7,1492.77,110.28102448378,-21.51059783211,-124.62129041268548,-3.453898942929735,[7],['hlsp_tess-spoc_tess_phot_0000000010826277-s0007_tess_v1_lc.fits'],Gaia_TIC10826277_S7.dat,7,-5.347021999999999
0.111533,OGLE-GD-CEP-1284,4,91.856125,11.152,436530385,91.85610500206,11.15197602329,29022,0721-00395-1,506-020227,06072546+1109071,0,J060725.46+110907.1,3330259852538068608,40519304,0,STAR,tmgaia2,tmgaia2,0.76,0.086,0.078,0.074,gaia2,0.2583,0.0462,11.52,0.03,11.2382,0.01729,10.547,0.024,rered,gaia2,5334.0,283.0,,,,,28.511,,,,3429.71,574.6,0.2828,0.024,486.4,662.8,91.85610833639,11.15197636107,-162.0384707748984,-4.500531864939485,"[6, 71, 72]","['hlsp_tess-spoc_tess_phot_0000000436530385-s0006_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000436530385-s0071_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000436530385-s0072_tess_v1_lc.fits']",Gaia_TIC436530385_S6.dat,6,-3.307986999999999
0.059837,OGLE-GD-CEP-1272,4,127.45212499999997,-41.22377777777778,184535525,127.45213267991,-41.22379336328,0,,244-027192,08294850-4113256,0,J082948.51-411325.6,5526978119406752000,20174291,0,STAR,tmgaia2,tmgaia2,-3.283,0.048,3.959,0.057,gaia2,0.2045,0.0326,12.415,0.035,11.8609,0.00662,10.88,0.17,rered,gaia2,,,,,,,,,,,4182.97,588.805,1.9429,0.1832,512.31,665.3,127.45211388528,-41.22377631875,-100.231267265741,-1.2557436214841555,[8],['hlsp_tess-spoc_tess_phot_0000000184535525-s0008_tess_v1_lc.fits'],Gaia_TIC184535525_S8.dat,8,-4.4910250000000005
0.085108,OGLE-GD-CEP-1296,4,98.19495833333332,0.0431388888888888,37169108,98.19498150224,0.04314359064,0,,451-019423,06324679+0002353,1237646381007372794,J063246.79+000235.3,3120059651944988544,36621697,0,STAR,tmgaia2,tmgaia2,0.082,0.076,0.54,0.072,gaia2,0.1183,0.0613,13.487,0.275,12.9415,0.01389,11.991,0.03,rered,gaia2,5330.0,219.0,,,,,33.376,,,,5366.68,1552.91,0.6762,0.0406,1224.23,1881.59,98.19498185404,0.04314591655,-149.23721540058366,-4.130688055517663,[6],['hlsp_tess-spoc_tess_phot_0000000037169108-s0006_tess_v1_lc.fits'],Gaia_TIC37169108_S6.dat,6,-3.873608000000001
0.051412,OGLE-GD-CEP-1304,4,102.70283333333332,-7.980722222222222,407704687,102.70284453198,-7.98073121988,0,,411-019925,06504868-0758505,0,J065048.68-075850.6,3099066951319051008,3253632,0,STAR,tmgaia2,tmgaia2,-0.359,0.053,0.757,0.053,gaia2,0.1418,0.0327,13.036,0.217,12.6408,0.013951,11.845,0.039,rered,gaia2,5224.0,211.0,,,,,29.672,,,,5516.92,1004.09,0.4113,0.0591,844.24,1163.94,102.70284297176,-7.98072796077,-140.0261073416834,-3.768101257233422,[6],['hlsp_tess-spoc_tess_phot_0000000407704687-s0006_tess_v1_lc.fits'],Gaia_TIC407704687_S6.dat,6,-3.5748960000000007
0.085161,OGLE-GD-CEP-0582,4,162.23999999999998,-64.17419444444445,464936311,162.23996665258,-64.17421311418,0,,130-040698,10485759-6410270,0,J104857.59-641027.1,5241157421762533248,30388911,0,STAR,tmgaia2,tmgaia2,-3.961,0.027,2.121,0.023,gaia2,0.0693,0.0143,14.333,0.137,13.6939,0.011583,12.907,0.013,rered,gaia2,5820.0,216.0,,,,,29.93,,,,9704.4,1359.92,0.5509,0.0012,1187.34,1532.5,162.23992750426,-64.17420398344,-69.92643161613714,-4.404022995375649,[10],['hlsp_tess-spoc_tess_phot_0000000464936311-s0010_tess_v1_lc.fits'],Gaia_TIC464936311_S10.dat,10,-3.005950000000002
0.076421,OGLE-GD-CEP-0532,4,157.83375,-59.98002777777778,460416931,157.8337880235,-59.98001835703,0,,151-051090,10312010-5958480,0,J103120.10-595848.0,5254423063911249024,27899016,0,STAR,tmgaia2,tmgaia2,-5.651,0.052,2.974,0.05,gaia2,0.1683,0.0291,13.705,0.092,12.9351,0.007689,11.697,0.053,rered,gaia2,5333.0,153.0,,,,,53.361,,,,4964.18,741.75,1.1115,0.0843,639.72,843.78,157.8337393957,-59.9800055515,-73.76303710946723,-1.730077138098419,[10],['hlsp_tess-spoc_tess_phot_0000000460416931-s0010_tess_v1_lc.fits'],Gaia_TIC460416931_S10.dat,10,-3.1078469999999996
0.126498,OGLE-GD-CEP-0611,4,164.8585833333333,-59.48636111111112,304040681,164.85857413002,-59.48639593742,0,,153-061399,10592606-5929108,0,J105926.05-592911.0,5338556834679254656,28066277,0,STAR,tmgaia2,tmgaia2,-5.018,0.041,1.796,0.038,gaia2,0.0541,0.0233,12.711,0.057,12.125,0.003928,11.118,0.038,rered,gaia2,4455.0,125.0,,,,,105.611,,,,9438.68,1798.85,0.4681,0.0693,1530.28,2067.42,164.85853157443,-59.48638820594,-70.85917605664437,0.3526093374946002,[10],['hlsp_tess-spoc_tess_phot_0000000304040681-s0010_tess_v1_lc.fits'],Gaia_TIC304040681_S10.dat,10,-2.691905
0.092524,OGLE-GD-LPV-000242,4,115.17833333333331,-22.17655555555556,231397979,115.17835539634,-22.17657114802,0,,340-032760,07404280-2210357,0,J074042.82-221035.5,5615985849115296256,10628467,0,STAR,tmgaia2,tmgaia2,,,,,,,,15.945,0.217,12.6662,0.020494,9.626,0.524,vjk,,,,,,,,,,,,,,,,,,115.17835539634,-22.17657114802,-121.85233091992394,0.2130110466570122,[61],['hlsp_tess-spoc_tess_phot_0000000231397979-s0061_tess_v1_lc.fits'],Gaia_TIC231397979_S61.dat,61,-3.518819999999998
0.04464,OGLE-GD-LPV-018321,4,277.49991666666665,-5.797694444444445,133809224,277.49992400388,-5.79770446805,0,,,18295999-0547517,0,J182959.97-054751.8,4256283904276284544,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.607,0.026081,9.007,1.0,jhk,,,,,,,,,,,,,,,,,,277.49992400388,-5.79770446805,25.325603561334137,2.099953013557076,[80],['hlsp_tess-spoc_tess_phot_0000000133809224-s0080_tess_v1_lc.fits'],Gaia_TIC133809224_S80.dat,80,-3.22706
0.095538,OGLE-GD-LPV-017768,4,275.70716666666664,-6.958722222222223,18597960,275.70719208259,-6.95873045614,0,,416-078857,18224972-0657314,0,J182249.76-065731.3,4160770424361518080,0,0,STAR,tmgaia2,tmgaia2,-5.316,0.378,-2.115,0.327,gaia2,1.0267,0.2071,16.46,0.231,11.8866,0.019964,9.915,0.023,rered,gaia2,,,,,,,,,,,997.617,259.023,0.4564,0.0645,196.914,321.133,275.70716902341,-6.95873956114,23.467939964739525,3.138483801866311,[80],['hlsp_tess-spoc_tess_phot_0000000018597960-s0080_tess_v1_lc.fits'],Gaia_TIC18597960_S80.dat,80,-3.680904
0.065453,OGLE-GD-LPV-017592,4,274.77233333333334,-5.474222222222222,167691127,274.77234109262,-5.474205763,0,,,18190536-0528271,0,J181905.35-052826.9,4173192607975561344,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.8637,0.068594,10.162,1.0,jhk,,,,,,,,,,,,,,,,,,274.77234109262,-5.474205763,24.34846860695595,4.65362425881604,[80],['hlsp_tess-spoc_tess_phot_0000000167691127-s0080_tess_v1_lc.fits'],Gaia_TIC167691127_S80.dat,80,-4.3388539999999995
0.065351,OGLE-GD-LPV-016918,4,256.89379166666663,-46.18694444444444,125962868,256.89376704059,-46.18695067877,0,,,17073450-4611129,0,J170734.52-461112.9,5963023952592966528,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.9523,0.036888,9.803,1.0,jhk,,,,,,,,,,,,,,,,,,256.89376704059,-46.18695067877,-18.49444945987541,-3.3979321114971066,[66],['hlsp_tess-spoc_tess_phot_0000000125962868-s0066_tess_v1_lc.fits'],Gaia_TIC125962868_S66.dat,66,-3.04481
0.076645,OGLE-GD-LPV-022893,4,284.085875,-1.9397222222222223,57821571,284.085893095,-1.9397109876,0,,441-084236,18562061-0156229,0,J185620.60-015622.5,4264938847523270528,0,0,STAR,tmgaia2,tmgaia2,-4.2,0.269,-5.07,0.245,gaia2,0.1116,0.1624,16.054,0.08,12.3207,0.00683,10.167,0.02,rered,gaia2,,,,,,,,,,,4172.38,1925.67,1.0236,0.0888,1419.32,2432.02,284.08587500185,-1.93973281849,31.76400452885411,-1.975474431345019,[80],['hlsp_tess-spoc_tess_phot_0000000057821571-s0080_tess_v1_lc.fits'],Gaia_TIC57821571_S80.dat,80,-4.018263000000001
0.104969,OGLE-GD-LPV-022866,4,284.02529166666665,2.847555555555556,227287151,284.02528711935,2.84752675342,0,,,18560606+0250512,0,,4280703198512615808,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.3108,0.052641,8.483,1.0,jhk,,,,,,,,,,,,,,,,,,284.02528711935,2.84752675342,35.997566248306995,0.2616979778380266,[80],['hlsp_tess-spoc_tess_phot_0000000227287151-s0080_tess_v1_lc.fits'],Gaia_TIC227287151_S80.dat,80,-3.1470100000000016
0.137619,OGLE-GD-LPV-025295,4,288.2687499999999,11.427777777777775,206801793,288.26872113266,11.42775207299,0,,,19130449+1125401,0,J191304.50+112540.0,4312865219317881088,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.3753,0.060653,10.245,1.0,jhk,,,,,,,,,,,,,,,,,,288.26872113266,11.42775207299,45.55145986869467,0.4646654523875158,"[80, 81]","['hlsp_tess-spoc_tess_phot_0000000206801793-s0080_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000206801793-s0081_tess_v1_lc.fits']",Gaia_TIC206801793_S80.dat,80,-2.608998999999999
0.139123,OGLE-SMC-LPV-17874,3,17.61220833333333,-72.59686111111111,402100419,17.6121669995,-72.5968244967,0,,088-004636,01102693-7235486,0,J011026.95-723548.6,4687441308747959936,33506240,0,STAR,tmgaia2,tmgaia2,1.164,0.093,-1.268,0.082,gaia2,-0.1312,0.0539,13.246,0.08,14.21,0.068311,12.785,0.069,rered,gaia2,,,,,,,,,,,7448.31,1404.07,0.0912,,1252.18,1555.97,17.61218375856,-72.59682995679,-59.0577538773106,-44.45787338091046,[68],['hlsp_tess-spoc_tess_phot_0000000402100419-s0068_tess_v1_lc.fits'],Gaia_TIC402100419_S68.dat,68,-3.958239999999998
0.089028,OGLE-BLG-LPV-245914,4,264.9247916666666,-31.65611111111111,107330123,264.92476270821,-31.65611309929,0,,,17394195-3139220,0,J173941.94-313921.7,4055094270174974464,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.2659,0.040247,8.633,1.0,jhk,,,,,,,,,,,,,,,,,,264.92476270821,-31.65611309929,-2.985226821648182,-0.3454305546908579,[66],['hlsp_tess-spoc_tess_phot_0000000107330123-s0066_tess_v1_lc.fits'],Gaia_TIC107330123_S66.dat,66,-3.1553959999999996
