angDist,GaiaDR3,ra,dec,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg,l,b,num_counterparts,TIC_multiple_counterpart,sector_list,filenames
0.068589,5836497171089417984,239.46413362777,-55.59693909392,419768414,239.4641501345,-55.59692248019,0,8701-01002-1,173-144291,15575139-5535489,0,J155751.44-553549.2,5836497171046378496,29063917,0,STAR,tmgaia2,tmgaia2,-2.081,0.056,-3.733,0.051,gaia2,0.4024,0.0394,11.605,0.019,11.3044,0.001116,10.889,0.036,rered,gaia2,9091.0,123.0,,,,,10.424,,,,2327.9,223.285,0.6105,0.0432,202.56,244.01,239.46413427429,-55.59693855167,-32.81620988771591,-1.76213596360318,1,[419768414],,
0.068592,5610667854968984576,104.82072997273,-27.5277436047,63294564,104.82073972312,-27.52776058309,0,6531-00980-1,313-016618,06591697-2731399,0,J065916.97-273139.8,5610667854968984576,12652429,0,STAR,tmgaia2,tmgaia2,-1.956,0.057,3.802,0.065,gaia2,0.1144,0.0425,11.72,0.021,11.7268,0.000399,11.747,0.011,rered,gaia2,10681.0,138.0,,,,,9.193,,,,5792.79,1297.24,0.0873,0.0104,1068.72,1525.77,104.82073022493,-27.52774421376,-121.43951393870908,-10.587412881189303,1,[63294564],,
0.068603,2006226644696791296,334.94997180493,56.22774699009,421925633,334.94999990096,56.22775790859,0,3986-00916-1,732-082035,22194799+5613399,0,J221947.99+561339.9,2006226644696791296,57602698,0,STAR,tmgaia2,tmgaia2,-3.512,0.053,-2.437,0.062,gaia2,0.2281,0.0309,11.663,0.022,11.5809,0.000623,11.296,0.035,rered,gaia2,14877.0,170.0,,,,,,,,,3826.37,463.345,0.6856,0.0391,410.73,515.96,334.94997270312,56.22774741398,102.95927766134118,-0.6475353987220892,1,[421925633],,
0.068607,5599921335706236416,116.32231932072,-28.29182134574,126697325,116.32233340119,-28.29183581879,0,6552-00466-1,309-030433,07451736-2817305,0,J074517.35-281730.5,5599921335706236416,14106112,0,STAR,tmgaia2,tmgaia2,-2.791,0.045,3.24,0.052,gaia2,0.4459,0.0298,11.248,0.011,10.883,0.000642,10.618,0.055,rered,gaia2,8578.0,123.0,,,,,8.648,,,,2110.87,136.19,0.3209,0.0684,127.61,144.77,116.32231975374,-28.2918218672,-116.0310601595492,-1.929415246630093,1,[126697325],,
0.068614,2165539213790159360,316.90485266666,48.50930572695,357871984,316.90487053179,48.50932066619,0,3592-06012-1,693-089707,21073716+4830335,0,J210737.16+483033.4,2165539213790159360,54545328,0,STAR,tmgaia2,tmgaia2,-2.658,0.068,-3.343,0.056,gaia2,0.4073,0.0349,11.071,0.01,10.9512,0.000434,10.661,0.014,rered,gaia2,10016.0,123.0,,,,,9.454,,,,2290.95,187.6,0.5095,0.0156,172.73,202.47,316.90485325474,48.50930627073,89.63495733107158,0.6569018653953528,1,[357871984],,
0.068633,5886948330784834688,231.91453773105,-54.57361239738,413266995,231.91455838478,-54.57359756057,0,8699-01822-1,178-143821,15273949-5434249,0,J152739.49-543425.0,5886948330784834688,25317114,0,STAR,tmgaia2,tmgaia2,-2.684,0.105,-3.339,0.089,gaia2,0.5502,0.0627,11.203,0.014,11.2647,0.001325,10.909,0.072,rered,gaia2,,,,,,,,,,,1741.85,199.815,0.8611,0.0797,177.72,221.91,231.91453844568,-54.57361193617,-35.63731736809335,1.664346060974156,1,[413266995],,
0.068681,5715651737751122560,116.67867423545,-20.39310596828,141011307,116.6786888523,-20.39311924458,0,5989-01613-1,349-037342,07464288-2023351,0,J074642.87-202335.2,5715651737751122560,10663303,0,STAR,tmgaia2,tmgaia2,-3.085,0.038,2.969,0.041,gaia2,0.3262,0.0318,10.56,0.007,10.5506,0.000536,10.41,0.032,rered,gaia2,9549.0,124.0,,,,,10.512,,,,2799.63,254.02,0.2422,0.0378,231.9,276.14,116.6786746808,-20.39310646263,-122.70294099784589,2.3134261649490986,1,[141011307],,
0.068682,5613924509628776192,116.68035888843,-25.9505853743,127080431,116.68037310676,-25.95059953547,0,6544-03050-1,321-032876,07464329-2557022,0,J074643.29-255702.1,5613924509628776192,13349411,0,STAR,tmgaia2,tmgaia2,-2.877,0.072,3.174,0.078,gaia2,0.1909,0.044,11.167,0.012,11.1526,0.000715,11.195,0.039,rered,gaia2,,,,,,,,,,,4343.11,861.57,0.2275,0.0429,712.0,1011.14,116.68035933066,-25.95058587093,-117.8970730925693,-0.4793697233141427,2,[127080431 779910192],,
0.068697,5602236597959930240,117.73438397929944,-26.14708338231262,128126156,117.73440001327,-26.14709591124,0,6557-02689-1,320-034776,07505625-2608495,0,J075056.25-260849.5,5602236597959930240,13356456,0,STAR,tmgaia2,tmgaia2,-3.245,0.064,2.802,0.065,gaia2,0.2264,0.0405,10.436,0.008,10.3082,0.000451,10.392,0.063,rered,gaia2,,,,,,,,,,,3818.33,618.21,0.1499,0.0709,527.0,709.42,117.7343844485,-26.14708384708,-117.24798840237912,0.2375889044069413,1,[128126156],,
0.068732,2003947838142716032,341.61044147857234,56.32351886119688,343765202,341.61046848044,56.32353070736,0,3992-02812-1,732-089086,22462651+5619247,0,J224626.50+561924.6,2003947838142716032,57629045,0,STAR,tmgaia2,tmgaia2,-3.361,0.054,-2.652,0.047,gaia2,0.3261,0.0332,10.028,0.004,9.87409,0.000317,9.58,0.024,rered,gaia2,8967.0,123.0,,,,,19.274,,,,2798.52,268.53,0.4141,0.0285,243.86,293.2,341.61044237981,56.3235192892,106.19888986008483,-2.4325176479119617,1,[343765202],"[57, 77, 84]","['hlsp_tess-spoc_tess_phot_0000000343765202-s0057_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000343765202-s0077_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000343765202-s0084_tess_v1_lc.fits']"
0.068747,1981257113605478272,329.69861105862,52.91632376299,341678336,329.69863498373,52.91633627503,0,3968-00492-1,715-087690,21584765+5254586,0,J215847.67+525458.6,1981257113605478272,55884121,0,STAR,tmgaia2,tmgaia2,-3.242,0.048,-2.799,0.045,gaia2,0.2432,0.0286,12.401,0.038,11.7976,0.004921,11.504,0.019,rered,gaia2,10684.0,347.0,,,,,10.095,,,,3623.76,385.54,0.5627,0.0204,346.71,424.37,329.69861183352,52.9163242227,98.56198688421604,-1.5864335769692068,1,[341678336],,
0.06875,5602321157278456320,117.21222340956,-25.67940179961,127577903,117.21223700597,-25.67941644743,0,6557-04506-1,322-033603,07485093-2540459,0,J074850.93-254045.8,5602321157278456320,13352653,0,STAR,tmgaia2,tmgaia2,-2.761,0.09,3.271,0.114,gaia2,0.1566,0.0679,11.103,0.01,11.1799,0.001275,11.224,0.072,rered,gaia2,,,,,,,,,,,4569.28,1331.32,0.21,0.0808,1038.36,1624.29,117.21222381779,-25.67940236322,-117.88947062550736,0.0708290628029089,1,[127577903],,
0.068758,2006327280074235136,335.40046981008,56.85115362166,316667638,335.4004973085,56.85116539833,0,3990-02094-1,735-084378,22213612+5651042,0,J222136.11+565104.1,2006327280074235136,57603637,0,STAR,tmgaia2,tmgaia2,-3.375,0.043,-2.633,0.043,gaia2,0.2482,0.0268,11.828,0.025,11.7287,0.000204,11.4,0.026,rered,gaia2,10245.0,124.0,,,,,11.078,,,,3576.94,353.805,0.5861,0.0304,320.4,387.21,335.4004707316,56.85115406348,103.5068795435629,-0.2596186162016113,1,[316667638],,
0.068759,3046470472570724736,106.45681188636829,-10.660073223678282,177129056,106.45683050809,-10.66007869101,34234,5385-02104-1,397-020486,07054963-1039363,0,J070549.63-103936.2,3046470472570724736,5472851,0,STAR,tmgaia2,tmgaia2,-4.121,0.083,1.218,0.087,gaia2,0.7902,0.0448,6.497,0.023,6.47656,0.000783,6.665,0.127,rered,gaia2,,,,,,,,,,,1224.78,69.08,0.3981,0.1298,65.27,72.89,106.45681245133,-10.66007344602,-135.94997715975927,-1.6888058178216665,1,[177129056],[33],['hlsp_tess-spoc_tess_phot_0000000177129056-s0033_tess_v1_lc.fits']
0.068761,5934833677085014144,244.64419794986,-51.40897666962,314530169,244.64421137665,-51.40895950327,0,8323-01901-1,193-130430,16183460-5124322,0,,5934833677085014144,0,0,STAR,tmgaia2,tmgaia2,-1.875,0.072,-3.853,0.049,gaia2,0.4686,0.0521,11.866,0.035,11.7304,0.000463,11.425,0.067,rered,gaia2,,,,,,,,,,,2022.31,223.145,0.7623,0.0754,199.43,246.86,244.64419843191,-51.40897609395,-27.71945407589199,-0.7441726911041753,1,[314530169],,
0.068768,5930358149371307392,249.49172367896,-54.15169107977,221917949,249.4917332652,-54.15167282121,0,8712-02403-1,180-177838,16375801-5409059,0,J163758.01-540906.0,5930358149371307392,25354042,0,STAR,tmgaia2,tmgaia2,-1.254,0.058,-4.098,0.053,gaia2,0.5255,0.0566,11.275,0.009,11.3586,0.001188,10.921,0.012,rered,gaia2,6806.0,122.0,,,,,8.185,,,,1823.37,197.985,0.2489,0.0137,177.16,218.81,249.49172404575,-54.1516904671,-27.67532459402659,-4.757217045895466,1,[221917949],,
0.068774,4104324662822190848,276.2506380328,-13.99685411181,333757220,276.25062074877,-13.99684496328,0,5702-01916-1,381-106860,18250014-1359485,0,J182500.16-135949.2,4104324658494221184,6712632,0,STAR,tmgaia2,tmgaia2,3.774,0.1,-2.046,0.086,gaia2,0.5519,0.0789,11.081,0.018,10.7745,0.000299,10.182,0.042,rered,gaia2,8293.0,123.0,,,,,13.991,,,,1749.21,263.87,0.7752,0.0532,225.9,301.84,276.25063749422,-13.99685377072,17.493822440968067,-0.6245538015470714,1,[333757220],[80],['hlsp_tess-spoc_tess_phot_0000000333757220-s0080_tess_v1_lc.fits']
0.068775,5885179968136160384,233.9421801871,-55.00489818924,285816076,233.94220395125,-55.00488480174,0,,175-140256,15354612-5500176,0,J153546.13-550017.4,5885179968136160384,29007958,0,STAR,tmgaia2,tmgaia2,-3.057,0.068,-3.01,0.067,gaia2,0.46,0.0363,12.366,0.046,11.7187,0.001553,11.012,0.068,rered,gaia2,10267.0,218.0,,,,,13.063,,,,2051.13,157.015,1.16,0.0808,145.32,168.71,233.94218099791,-55.00489776237,-34.92615703762719,0.6410413052988585,1,[285816076],,
0.068778,5602428325304103680,117.72998017988,-25.27306370895,128060494,117.72999489114,-25.27307742143,0,6557-03720-1,324-035313,07505519-2516230,0,J075055.19-251623.1,5602428325304103680,13356412,0,STAR,tmgaia2,tmgaia2,-2.996,0.067,3.064,0.063,gaia2,0.4062,0.0428,11.514,0.012,11.637,0.000602,11.62,0.008,rered,gaia2,9940.0,153.6,3.6127,0.1019,,,4.122,0.439,2.54,0.323,2299.99,235.715,0.0888,0.0056,212.48,258.95,117.72998062674,-25.27306423067,-118.0018711348243,0.679885426357756,1,[128060494],,
0.068785,5943084201826281984,251.0300329360842,-46.14164066550054,234648113,251.03004454056,-46.14162333272,0,8326-03462-1,220-128079,16440722-4608299,0,J164407.17-460829.9,5943084201826281984,23973511,0,STAR,tmgaia2,tmgaia2,-1.807,0.089,-3.89,0.075,gaia2,0.3915,0.0596,8.523,0.003,8.40533,0.000616,7.172,0.6,rered,gaia2,,,,,,,,,,,2390.15,367.31,1.218,0.1806,314.15,420.47,251.03003331376,-46.14164008215,-21.00411736741278,-0.2046101911079727,1,[234648113],"[12, 66]","['hlsp_tess-spoc_tess_phot_0000000234648113-s0012_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000234648113-s0066_tess_v1_lc.fits']"
0.068804,2006967440671653376,341.7399833709087,56.67315062947138,343668063,341.74001100839,56.67316223616,0,3992-01674-1,734-090442,22465759+5640233,0,J224657.59+564023.3,2006967440671653376,57629616,0,STAR,tmgaia2,tmgaia2,-3.41,0.048,-2.593,0.049,gaia2,0.2797,0.0306,11.205,0.011,11.1318,0.000687,10.975,0.011,rered,gaia2,10076.0,128.0,,,,,9.445,,,,3205.01,323.515,0.3122,0.0113,292.44,354.59,341.73998428745,56.67315107151,106.42376346923734,-2.155267276994275,1,[343668063],,
0.068807,6056779927585101952,193.47081784816,-60.358574749,436276891,193.47085582337,-60.3585712033,0,,149-117206,12535298-6021308,0,J125352.93-602130.6,6056779927585101952,30836123,0,STAR,tmgaia2,tmgaia2,-4.204,0.059,-0.797,0.058,gaia2,0.4875,0.047,10.369,0.309,10.2009,0.000456,10.213,0.041,rered,gaia2,,,,,,,,,,,1944.82,185.855,0.6332,0.042,168.66,203.05,193.47081922231,-60.35857463566,-56.76543768372932,2.5117358955303084,2,[436276891 978999870],,
0.068811,1816211175498885248,305.22905839959,19.29790227685,289057392,305.2290680737,19.29791906928,0,1639-02408-1,547-121031,20205497+1917524,0,J202054.97+191752.5,1816211175498885248,44529895,0,STAR,tmgaia2,tmgaia2,-2.047,0.101,-3.761,0.102,gaia2,0.1428,0.0645,11.096,0.016,11.0851,0.000791,11.264,0.008,rered,gaia2,,,,,,,,,,,4844.5,1403.19,0.057,0.0057,1098.48,1707.91,305.22905873468,19.29790287626,60.61575927288993,-9.728901689242765,1,[289057392],,
0.068819,5854501158515656192,213.67477599165,-61.71183764879,334437260,213.67481029474,-61.71182759078,0,9005-00112-1,142-133210,14144196-6142425,0,J141441.96-614242.6,5854501158515656192,31035940,0,STAR,tmgaia2,tmgaia2,-3.643,0.026,-2.264,0.043,gaia2,0.4309,0.0286,12.226,0.069,12.004,0.000484,11.674,0.055,rered,gaia2,,,,,,,,,,,2177.51,139.04,0.9799,0.0587,130.38,147.7,213.67477720028,-61.71183733908,-47.37267872595632,-0.4174478577796547,1,[334437260],,
0.068824,5614740686558660608,116.59960168844,-24.35630083932,127073695,116.59961258091,-24.35631718023,0,6540-04120-1,329-032309,07462390-2421227,0,J074623.90-242122.7,5614740686558660608,10661635,0,STAR,tmgaia2,tmgaia2,-2.234,0.04,3.66,0.047,gaia2,0.2111,0.0307,12.366,0.204,11.8944,0.000378,11.86,0.025,rered,gaia2,11459.0,139.0,,,,,6.423,,,,4081.79,529.435,0.2004,0.0287,465.5,593.37,116.59960202415,-24.35630142392,-119.31190558173256,0.259122142938174,1,[127073695],,
0.068827,2013906492910285824,348.80500654710846,60.439342305850126,377895225,348.80503749432,60.43935381336,0,,753-081775,23151321+6026216,0,J231513.26+602621.5,2013906492910285824,58409121,0,STAR,tmgaia2,tmgaia2,-3.428,0.043,-2.572,0.037,gaia2,0.3121,0.026,11.876,0.069,11.7687,0.000239,11.37,0.041,rered,gaia2,10006.0,124.0,,,,,10.165,,,,2919.93,226.115,0.6734,0.0489,209.2,243.03,348.80500757616,60.4393427415,111.3311237428328,-0.247008121139655,1,[377895225],,
0.068841,4036749468482781184,268.14068942206933,-38.36046758754719,246016071,268.14066891821,-38.36045723437,0,7886-01079-1,259-134989,17523376-3821376,0,J175233.76-382137.6,4036749468482781184,0,0,STAR,tmgaia2,tmgaia2,3.632,0.124,-2.319,0.097,gaia2,0.8942,0.0567,9.02,0.004,8.9318,0.000671,8.954,0.01,rered,gaia2,,,,,,,,,,,1089.43,69.305,0.2505,0.0097,64.99,73.62,268.14068886048,-38.36046721826,-7.368716403848677,-6.066234735419674,1,[246016071],[66],['hlsp_tess-spoc_tess_phot_0000000246016071-s0066_tess_v1_lc.fits']
0.068844,5921625651866362240,262.7797200185553,-53.478685354624325,369350097,262.77972832346,-53.47866688107,85729,8728-01821-1,183-197683,17310712-5328430,0,J173107.13-532843.2,5921625651866362240,25412691,0,STAR,tmgaia2,tmgaia2,-1.104,0.082,-4.145,0.076,gaia2,0.248,0.0455,8.14,0.03,8.09732,0.001141,8.133,0.006,rered,gaia2,13473.0,203.0,,,,,,,,,3616.92,650.36,0.1611,0.0007,542.28,758.44,262.77972033594,-53.4786847273,-22.40692298217322,-10.637854765581718,1,[369350097],[66],['hlsp_tess-spoc_tess_phot_0000000369350097-s0066_tess_v1_lc.fits']
0.068875,1968141829664700672,318.1960102716,39.71067243617,166770676,318.19601088713,39.71069156229,0,3173-02716-1,649-097114,21124704+3942385,0,J211247.04+394238.4,1968141829664700672,50604293,0,STAR,tmgaia2,tmgaia2,-0.105,0.051,-4.285,0.054,gaia2,0.624,0.0361,10.122,0.004,9.99154,0.000542,9.812,0.01,rered,gaia2,9948.0,124.0,,,,,7.991,,,,1534.57,87.275,0.3363,0.0101,82.42,92.13,318.19601029865,39.71067311286,83.80648569433119,-6.007208696644306,1,[166770676],"[56, 75, 76, 82, 83]","['hlsp_tess-spoc_tess_phot_0000000166770676-s0056_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000166770676-s0075_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000166770676-s0076_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000166770676-s0082_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000166770676-s0083_tess_v1_lc.fits']"
0.068878,431015743580595840,5.899390130037544,63.33221160710642,444361206,5.8994325129,63.33221366108,0,4019-02136-1,767-004890,00233585+6319559,0,J002335.85+631955.9,431015743580595840,58455750,0,STAR,tmgaia2,tmgaia2,-4.275,0.056,-0.451,0.049,gaia2,0.4429,0.0362,9.651,0.003,9.42687,0.000322,9.003,0.015,rered,gaia2,8406.0,123.0,,,,,22.972,,,,2121.94,167.185,0.5378,0.0168,154.4,179.97,5.89939150516,63.3322117204,119.81407249487606,0.6291253983935913,1,[444361206],"[58, 78]","['hlsp_tess-spoc_tess_phot_0000000444361206-s0058_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000444361206-s0078_tess_v1_lc.fits']"
0.068882,5885732373962679040,235.47909010235,-53.59603365764,190403598,235.47911543172,-53.59602181989,0,8696-02035-1,183-134839,15415497-5335458,0,J154154.98-533545.7,5885732373962679040,25327028,0,STAR,tmgaia2,tmgaia2,-3.37,0.087,-2.661,0.092,gaia2,0.6905,0.0497,10.614,0.01,10.2339,0.000286,9.517,0.017,rered,gaia2,5569.0,122.0,,,,,18.926,,,,1396.38,99.66,0.383,0.0241,92.72,106.6,235.47909098151,-53.59603327883,-33.367771256743715,1.241895190968321,1,[190403598],[65],['hlsp_tess-spoc_tess_phot_0000000190403598-s0065_tess_v1_lc.fits']
0.068886,5980816387194817152,240.27698208187,-53.85970320785,274467606,240.27699635863,-53.85968602478,0,8710-01837-1,181-138353,16010647-5351349,0,J160106.48-535134.8,5980816387194817152,25331716,0,STAR,tmgaia2,tmgaia2,-1.884,0.058,-3.858,0.046,gaia2,0.4116,0.0361,12.096,0.057,11.996,0.001648,11.533,0.078,rered,gaia2,,,,,,,,,,,2275.91,192.15,1.1294,0.0843,176.41,207.89,240.2769826069,-53.85970263764,-31.3283962164882,-0.7493578825287427,1,[274467606],,
0.068887,4293989628350235008,288.47371663647,5.90677394761,182328585,288.47372318639,5.90679193965,0,0475-00916-1,480-092921,19135369+0554243,0,J191353.67+055424.1,4293989628350235008,39495335,0,STAR,tmgaia2,tmgaia2,-1.472,0.073,-4.034,0.068,gaia2,0.451,0.043,11.396,0.016,10.92,0.00075,10.495,0.068,rered,gaia2,8656.0,123.0,,,,,11.421,,,,2089.61,195.75,0.575,0.0847,178.02,213.48,288.47371681664,5.90677457074,40.75231335366741,-2.2740994270086228,1,[182328585],,
0.068898,5882140574405668480,233.71200635289,-58.39976895201,285367421,233.71203070312,-58.39975468744,0,8708-00412-1,159-145848,15345088-5823591,0,J153450.87-582359.2,5882140578747956352,29005650,0,STAR,tmgaia2,tmgaia2,-2.856,0.071,-3.209,0.09,gaia2,0.3842,0.052,11.233,0.016,11.0868,0.00454,10.809,0.073,rered,gaia2,,,,,,,,,,,2437.17,328.81,0.8568,0.0792,286.53,371.09,233.7120072331,-58.39976850397,-37.010347942077,-2.041992335547496,1,[285367421],,
0.068906,2015829607461558144,354.90945318402,62.66677471794,271765365,354.90949371102,62.66677919928,0,4284-00891-1,764-072891,23393828+6240003,0,J233938.26+624000.3,2015829607461558144,58805609,0,STAR,tmgaia2,tmgaia2,-4.175,0.042,-0.987,0.047,gaia2,0.3085,0.026,11.716,0.022,11.592,0.000455,11.008,0.026,rered,gaia2,8925.0,124.0,,,,,15.981,,,,2954.19,231.5,0.8476,0.0307,213.97,249.03,354.9094545598,62.66677494861,114.7956736147312,0.9347287349837266,1,[271765365],,
0.068937,5854256036183334912,215.53466407756,-62.01963618244,337720059,215.53470165239,-62.01962870508,0,9010-03378-1,140-127754,14220833-6201106,0,J142208.35-620110.4,5854256036183334912,31059208,0,STAR,tmgaia2,tmgaia2,-3.952,0.033,-1.683,0.045,gaia2,0.4302,0.0307,11.604,0.027,11.8233,0.000294,11.539,0.073,rered,gaia2,,,,,,,,,,,2181.46,149.67,1.228,0.072,139.67,159.67,215.53466538276,-62.01963595073,-46.64617610075452,-0.9971824382483496,1,[337720059],,
0.068939,4313158170491286912,287.88982430909,12.30444879698,396523117,287.88983025622,12.30446704391,0,1049-00767-1,512-092743,19113356+1218160,0,J191133.55+121816.1,4313158170491286912,42067202,0,STAR,tmgaia2,tmgaia2,-1.311,0.061,-4.093,0.053,gaia2,0.2578,0.0414,11.751,0.047,11.7598,0.000496,11.197,0.058,rered,gaia2,9905.0,124.0,,,,,16.477,,,,3452.9,525.1,0.9127,0.0692,450.88,599.32,287.88982448113,12.30444942252,46.15693923351612,1.1991991297689737,1,[396523117],,
0.068947,456780633911740288,33.94139725992377,55.99629433650835,347849892,33.94139505566,55.99631344863,10541,3690-02070-1,730-021025,02154594+5559467,0,J021545.93+555946.6,456780633911740288,57955379,0,STAR,tmgaia2,tmgaia2,0.293,0.096,-4.302,0.12,gaia2,0.4405,0.0528,7.87,0.03,7.78207,0.000658,7.701,0.014,rered,gaia2,12050.0,157.0,,,,,,,,,2121.66,246.14,0.2912,0.0148,218.98,273.3,33.94139731377,55.99629492428,134.5810266948711,-4.956390181593671,1,[347849892],[58],['hlsp_tess-spoc_tess_phot_0000000347849892-s0058_tess_v1_lc.fits']
0.068948,5856117406232328832,181.4577884088718,-69.5730634231272,311729566,181.45783581955,-69.57305377896,58998,9231-00618-1,103-051520,12054988-6934230,0,J120549.87-693423.0,5856117406232328832,33262134,0,STAR,tmgaia2,tmgaia2,-3.716,0.061,-2.18,0.047,gaia2,0.3164,0.0327,7.38,0.03,7.31274,0.001844,7.287,0.007,rered,gaia2,13190.0,378.0,,,,,,,,,2907.16,288.57,0.2452,0.0042,260.9,316.24,181.45778998261,-69.57306316293,-61.05457209483578,-7.055081052961899,1,[311729566],"[64, 65]","['hlsp_tess-spoc_tess_phot_0000000311729566-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000311729566-s0065_tess_v1_lc.fits']"
0.068955,2178420988941491840,323.9326197670629,57.46761446895755,430125047,323.93263053894,57.4676327262,0,3975-00650-1,738-076822,21354384+5728035,0,J213543.82+572803.4,2178420988941491840,57568229,0,STAR,tmgaia2,tmgaia2,-1.293,0.06,-4.09,0.06,gaia2,1.0353,0.031,8.425,0.002,8.27849,0.000458,8.069,0.058,rered,gaia2,,,,,,,,,,,940.708,27.6365,0.6524,0.064,26.839,28.434,323.93262018977,57.46761511519,98.95238821946997,4.012501030762005,1,[430125047],"[56, 57, 76, 77, 83, 84]","['hlsp_tess-spoc_tess_phot_0000000430125047-s0056_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000430125047-s0057_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000430125047-s0076_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000430125047-s0077_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000430125047-s0083_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000430125047-s0084_tess_v1_lc.fits']"
0.068974,5614562192026714368,117.63240055909,-24.23045841641,128053933,117.63241547377,-24.23047191085,0,6553-03037-1,329-034001,07503177-2413497,0,J075031.77-241349.6,5614562192026714368,10684002,0,STAR,tmgaia2,tmgaia2,-3.061,0.054,3.02,0.062,gaia2,0.3825,0.045,11.32,0.013,11.1524,0.000521,10.859,0.035,rered,gaia2,7522.0,122.0,,,,,9.109,,,,2427.32,275.195,0.1817,0.0459,245.4,304.99,117.63240102084,-24.23045890622,-118.9442846966876,1.1348163322251683,1,[128053933],,
0.068989,359281749549586048,29.70714106823,50.87807155374,241100751,29.7071583436,50.87808731527,9241,3292-00922-1,705-014249,01584971+5052411,0,J015849.72+505241.1,359281749549586048,55429539,0,STAR,tmgaia2,tmgaia2,-2.442,0.157,-3.547,0.191,gaia2,0.5048,0.1291,9.16,0.03,9.13339,0.000668,9.209,0.013,rered,gaia2,,,,,,,,,,,1821.35,465.085,0.202,0.0129,363.91,566.26,29.70714167976,50.87807204312,133.65367521516038,-10.585403371284375,1,[241100751],[58],['hlsp_tess-spoc_tess_phot_0000000241100751-s0058_tess_v1_lc.fits']
0.068996,2033509891926620544,298.22008226113,31.20395068376,84738587,298.22009491513,31.20396650076,0,2669-03197-1,607-093595,19525282+3112143,0,J195252.81+311214.4,2033509891926620544,0,0,STAR,tmgaia2,tmgaia2,-2.426,0.059,-3.55,0.084,gaia2,0.5166,0.0472,10.938,0.009,10.7919,0.000545,10.581,0.022,rered,gaia2,9566.0,127.0,,,,,7.089,,,,1847.47,168.995,0.35,0.0257,153.96,184.03,298.22008270232,31.20395121599,67.31622811201288,1.982464200914722,1,[84738587],,
0.069007,3033942564066904704,115.10898589052,-11.87262898045,94039954,115.10899991781,-11.87264235954,0,5418-02801-1,391-033745,07402615-1152214,0,J074026.15-115221.4,3033942564066904704,5648332,0,STAR,tmgaia2,tmgaia2,-3.095,0.067,2.996,0.06,gaia2,0.253,0.0497,8.827,0.002,8.7093,0.000344,8.371,0.012,rered,gaia2,6750.0,122.0,,,,,42.618,,,,3378.03,579.275,0.0867,0.015,491.03,667.52,115.10898630288,-11.87262945988,-130.87135921373363,5.219757458803291,1,[94039954],[61],['hlsp_tess-spoc_tess_phot_0000000094039954-s0061_tess_v1_lc.fits']
0.06901,5882460055626696960,236.61912958447,-57.45805015841,71363509,236.61914802539,-57.45803375519,0,8704-02055-1,163-149598,15462859-5727289,0,J154628.58-572729.0,5882460055626696960,29027761,0,STAR,tmgaia2,tmgaia2,-2.214,0.065,-3.688,0.062,gaia2,0.2388,0.0481,11.252,0.014,11.5488,0.000801,11.244,0.062,rered,gaia2,14323.0,145.0,,,,,,,,,3698.49,709.96,0.702,0.07,586.42,833.5,236.61913030314,-57.45804963382,-35.20931272798732,-2.213591259882766,1,[71363509],,
0.069042,5862288380895372160,196.05304201020908,-63.95991863725085,439782328,196.05308406696,-63.95991344747,0,8997-01593-1,131-077119,13041275-6357356,0,J130412.77-635735.9,5862288380895372160,30863186,0,STAR,tmgaia2,tmgaia2,-4.138,0.05,-1.171,0.051,gaia2,0.4407,0.0324,10.512,0.006,10.2509,0.000317,9.956,0.07,rered,gaia2,,,,,,,,,,,2136.34,152.055,1.1824,0.0707,141.5,162.61,196.05304348713,-63.9599184892,-55.66641760693157,-1.1229419232810722,1,[439782328],"[64, 65]","['hlsp_tess-spoc_tess_phot_0000000439782328-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000439782328-s0065_tess_v1_lc.fits']"
