TIC,sector,source,per,power,prominence,width,amplitude,brf_class,brf_prob,instability,sigma_brf,entropy,sigma_top,brf_class_raw,cube_idx,sector_class,final_class_tic,decision_step
13543144,55.0,LS,4.378348297293835,0.1217485855891926,0.1093366496793203,3.703349196055569,0.0305602815933525,CEP,0.403,0.08,0.0893989172193936,0.93843263,0.35646436,CEP,87114.0,Unconstrained,Unconstrained,2
13543144,82.0,LS,2.637688308296972,0.1138874500340673,0.1138866547468183,5.28120136016878,0.0215641083195805,CEP,0.482,0.02,0.0625744356746427,0.66011655,0.32093537,CEP,87141.0,Unconstrained,Unconstrained,2
13598760,66.0,LS,1.883166561148719,0.2741510106641643,0.2741060711318666,4.4387366936971375,0.0296296901069581,CEP,0.474,0.0,0.0516465526439083,0.15220317,0.1336261,CEP,104890.0,Unconstrained,Unconstrained,2
13693636,14.0,LS,1.1750882234311857,0.5792051344538321,0.5791915462828785,4.437213897870151,0.0487036118283867,CEP,0.588,0.0,0.0280211634305215,0.27125067,0.12799312,CEP,68365.0,Unconstrained,Unconstrained,2
13693636,15.0,ACF,1.1874897818039472,0.7551166324729903,1.2473876255060836,24.54396884883816,0.0393482204526662,CEP,0.5,0.0,0.0807621792672783,0.79489625,0.25077254,CEP,68358.0,Unconstrained,Unconstrained,2
13693636,15.0,LS,1.1713288224553604,0.6816383324245499,0.681620292739402,4.068674422979257,0.0393482204526662,CEP,0.533,0.0,0.1048632175741332,0.9962796,0.3447717,CEP,68355.0,Unconstrained,Unconstrained,2
13784783,41.0,LS,2.827298103328313,0.1454992841219701,0.14016390769212,4.092383554949265,0.0144917983561754,CEP,0.458,0.02,0.0551637562172845,0.3499962,0.2236487,CEP,114552.0,Unconstrained,Unconstrained,2
13784783,81.0,LS,1.7286237832506122,0.0891518222007209,0.0886759298790541,10.48026654577552,0.0163460231851786,CEP,0.435,0.08,0.085819429035621,0.42407152,0.27702224,CEP,114587.0,Unconstrained,Unconstrained,2
13791066,75.0,LS,1.7308994398712805,0.561991081875905,0.5619650099819697,4.34750302674729,0.0559953087940812,CEP,0.48,0.0,0.0481364726584738,0.34471157,0.2389433,CEP,134009.0,Unconstrained,Unconstrained,2
13791066,82.0,LS,1.7465779544064337,0.5044212672370391,0.5038395607749157,4.332063101031963,0.0607409700751304,CEP,0.492,0.0,0.0586642787392805,0.017904133,0.012797433,CEP,134026.0,Unconstrained,Unconstrained,2
